Object,Leopard,Леопард,,AnimalByHomeType,wild animal,45CC1748ACC4429440BD50140A53A6E0,Correct
Object,Otter,Выдра,,AnimalByHomeType,wild animal,1D524A99EB8D36059A77B27812988B1A,Correct
Object,Panda,Панда,,AnimalByHomeType,wild animal,BBB15D14DD88737EBD1331D64442627C,Correct
Object,Eagle,Орел,,AnimalByHomeType,wild animal,0DDD009EC98D45274F69DB4571527163,Correct
Object,Elephant,Слон,,AnimalByHomeType,wild animal,D6C574751702CC44E45FC6E5155BCA16,Correct
Object,Bear,Медведь,,AnimalByHomeType,wild animal,01841CB49BAA18F5C3D13D734E505D80,Correct
Object,Cheetah,Гепарда,,AnimalByHomeType,wild animal,D39561F19A55242A80B023AA67F32199,Correct
Object,Toucan,Тукан,,AnimalByHomeType,wild animal,BAE839088D8FE900FD570E5F68215EB2,Correct
Object,Toucan,Тукан,,AnimalByHomeType,wild animal,BAE839088D8FE900FD570E5F68215EB2,Correct
Object,Blackboard,Черная доска,,Color,Black,51AF35BF8D334280BB64BA035407F8C4,Correct
Object,Crow,Ворона,,Color,Black,6D706E9EF3E4EFCFF3C7B0768351BC00,Correct
Object,Spider,Паук,,Color,Black,5D3B6FCACC6297DC528E2067E9896B8E,Correct
Object,Bat,Летучая мышь,,Color,Black,15D4A7D19C566AF155C8FE49B57F4B31,Correct
Object,Gorilla,Горилла,,Color,Black,6FA1D3CFD6A225860F0BAF6359E862FB,Correct
Object,Coal,Уголь,,Color,Black,89BE22D476EDD7322C08701947B1A3D3,Correct
Object,Tire,Шина,,Color,Black,0D71C1A9AD6BE5760AEE2F0C1BB971E5,Correct
Object,Blackberry,Ежевика,,Color,Black,E78ADC5D702D54216D9C518E761B351A,Correct
Object,Umbrella,Зонтик,,Color,Black,C27BFA40FB76C7C6F4C79D5E610B9CC0,Correct
Object,Raven,Ворон,,Color,Black,823F11D834DC394814E0C19C603D53F5,Correct
Object,Piano,Пианино,,Color,Black,BB1BEE87623FCAC4A08E426F9F86DBC5,Correct
Object,Witch hat,Ведьма шляпа,,Color,Black,2C961455970191C6811188626B71BCDF,Correct
Object,Penguin,Пингвин,,Color,Black,E209EF9D465ED1719AA007A620BC08CE,Correct
Object,Orca whale,касатка,,Color,Black,0C0B0712255ECD6BF531AAD6A83A21AA,Correct
Object,Magic wand,Волшебная палочка,,Color,Black,DBF241FE9CE409A14DFC5D5159C85C96,Correct
Object,Pirate flag,Пиратский флаг,,Color,Black,DB96E29C3D04238D60B2ACC8FDB812EA,Correct
Object,Chess piece,Шахматная фигура,,Color,Black,0148AEA574141D24F720FEFA429A0E26,Correct
Object,Leather jacket,Кожаный пиджак,,Color,Black,218C84239A8A318910FEBDAEFB774347,Correct
Object,Oreo cookie,Орео печенье,,Color,Black,14628BD96F2F9AC9B064CE72FFDF43A2,Correct
Object,Bin bag,Пакет для мусора,,Color,Black,CBD20A182C21A51B53165D35CB548335,Correct
Object,Camera,Камера,,Color,Black,B68CA84D78DB4C03CA2C79F2D463AEA0,Correct
Object,Ninja costume,Костюм ниндзя,,Color,Black,4466AA9628FD57F4B2ECBB196CA12596,Correct
Object,Marker pen,Маркер,,Color,Black,B4A0CD1090233C471C7E931DA52B4FDF,Correct
Object,Sunglasses,Солнечные очки,,Color,Black,0BE7F0107A33DDC3B8E2F7FA89E1F4FA,Correct
Object,Blueberry,Черника,,Color,Blue,C1C6639A9810722487EB5385EA528A9A,Correct
Object,Sky,Небо,,Color,Blue,6EB5237264B20401F851AA9A43774D43,Correct
Object,Jeans,Джинсы,,Color,Blue,A888371534D021A8172D6F4CCB262642,Correct
Object,Dolphin,Дельфин,,Color,Blue,BB774771E6F73944A9124D71984272B6,Correct
Object,Raincoat,Плащ,,Color,Blue,9BFE3C309A2C78F4D967CF3468838D01,Correct
Object,Peacock feather,павлинье перо,,Color,Blue,2DB2A84FE4AA8FDBD37EA13C803FF98F,Correct
Object,Mailbox,Почтовый ящик,,Color,Blue,3ECAEF952148F2AF136F584828308DEB,Correct
Object,Kite,Летающий змей,,Color,Blue,0912E8A9B33667B3E4ED5C4AAEAC6042,Correct
Object,Toothbrush,Зубная щетка,,Color,Blue,DA2750742E073B82021A0C822CEA7963,Correct
Object,Backpack,Рюкзак,,Color,Blue,F70D871A3958F7100844EE092E60D083,Correct
Object,Bicycle Helmet,Велосипедный шлем,,Color,Blue,78C397B99FCF7A7BFD1283FDAAC2EE24,Correct
Object,Water Bottle,Бутылка с водой,,Color,Blue,293CE1241161E3C5F78AE84671475B8A,Correct
Object,Yoga Mat,Коврик для йоги,,Color,Blue,5D3C743F675DD6CA9E23AA619AF6DF56,Correct
Object,Sapphire,Сапфир,,Color,Blue,E4D8892C95A7ADD7B33D3C5057DCD40E,Correct
Object,Whale,Кит,,Color,Blue,231DF7F4BBA375A316C74AEF9B9FC664,Correct
Object,Beanie,Шапочка,,Color,Blue,87D9471CDFC0F9F23BBD99D06B0A22A9,Correct
Object,Chocolate bar,Плитка шоколада,,Color,Brown,61329A6056DB580A3835C19B60173D31,Correct
Object,Teddy bear,плюшевый мишка,,Color,Brown,348CDE0626BC1CC2EB68EFCC9452679D,Correct
Object,Acorn,Желудь,,Color,Brown,ED3ABEB32171A8A461C464914F7086B8,Correct
Object,Leather belt,Кожаный ремень,,Color,Brown,A583C0ACB7331689A81ACFE729B15F78,Correct
Object,Wooden chair,Деревянный стул,,Color,Brown,D080133AB8D7D1D0A33DB0D2CAA17405,Correct
Object,Squirrel,Белка,,Color,Brown,BFF87B7375B795C6E1F3FDDE9A9E73DB,Correct
Object,Potato,Картофель,,Color,Brown,9CEF05AF6CFFB4A62B79BE1039B592B8,Correct
Object,Gingerbread cookie,Пряничное печенье,,Color,Brown,43D223662D79A48C2304B10E31144B8C,Correct
Object,Baseball glove,Бейсбольная перчатка,,Color,Brown,F009FD8A06120341347976193584092E,Correct
Object,Paper bag,Бумажный пакет,,Color,Brown,E26FCB7B6F059DC8233040A1D1EDD0F2,Correct
Object,Monkey,Обезьяна,,Color,Brown,51FE3F7DCADBE0FAE475850A7DCCBD83,Correct
Object,Pretzel,Крендель,,Color,Brown,02C9FCBA78BCAE3051AF86B92F60ADBA,Correct
Object,Beaver,Бобр,,Color,Brown,30FD412A0AF9A17C9283942F9894FE09,Correct
Object,Deer,Олень,,Color,Brown,5EA62ACF7CDB0C51F400B2611359BB6D,Correct
Object,Bark of a tree,Кора дерева,,Color,Brown,FA7CBA29FE33433C718702A25B23F699,Correct
Object,Cinnamon stick,Палочка корицы,,Color,Brown,64797458DCFB6979E9D5148651D09475,Correct
Object,Rusty nail,Ржавый гвоздь,,Color,Brown,249D8A2D4305850CC837B5F70CE681CE,Correct
Object,Date fruit,Финик,,Color,Brown,E712F259A920B6AD87435B193944DC23,Correct
Object,Tree trunk,Ствол дерева,,Color,Brown,5F601419B37D8E91846E5798355C12D1,Correct
Object,Walnut,грецкий орех,,Color,Brown,6ED0EEC0824208EA2867F2051FACA56F,Correct
Object,Grass,Трава,,Color,Green,7C65E61929570DC68A1FEB88EE7298CC,Correct
Object,Leaf,Лист,,Color,Green,482525F841C55E0F7B511DE4698D7797,Correct
Object,Apple,Яблоко,,Color,Green,B03367A40D7CCC3A68D2B49E208222B5,Correct
Object,Pear,Груша,,Color,Green,347271B9128E991BCC21629F451672B5,Correct
Object,Frog,Лягушка,,Color,Green,8CF9DC7EBC85D613DFA539E90420345B,Correct
Object,Pea,Горох,,Color,Green,49405228DBCE7B0C9276B2D57D71C91A,Correct
Object,Cabbage,Капуста,,Color,Green,182F6103FBD3DE9F618E24FC4F3AF266,Correct
Object,Lime,Лайм,,Color,Green,0E40FFC60CB10BB9896DF909F29C7F92,Correct
Object,Turtle,Черепаха,,Color,Green,1A6D6E5A5DC932F4C206B1BD7B3B69F0,Correct
Object,Lettuce,Латук,,Color,Green,90B0EBF3DF22E67E983D8E64ED0F3FD7,Correct
Object,Green tea,Зеленый чай,,Color,Green,50FFC18F6110AB150CF83F499BCB2D0B,Correct
Object,Kiwi fruit,киви,,Color,Green,B7503EB7C21EC53B55AFCF7D41841A5A,Correct
Object,Broccoli,Брокколи,,Color,Green,1439716A89E596A363615C126DB5159E,Correct
Object,Olive,Олив,,Color,Green,77D676F757A68F221A15F7C0D1C1646F,Correct
Object,Green pepper,зеленый перец,,Color,Green,A0EAF1C2FD76C72358359C451DB64B97,Correct
Object,Pickle,Соленый огурец,,Color,Green,92A6A36B474AA858281E7A13B4B33D13,Correct
Object,Spinach,Шпинат,,Color,Green,5956097BF8D3F590913ADFC91AD6265B,Correct
Object,Brussel sprout,брюссельская капуста,,Color,Green,E0F8824255B215B42F264CBB26F293CE,Correct
Object,Iguana,Игуана,,Color,Green,AEB3E0B617D7568D7563A15C558C1DBF,Correct
Object,Snake,Змея,,Color,Green,BCAE992A666D4532FE59C48F732EED44,Correct
Object,Crocodile,Крокодил,,Color,Green,79767769BCFB104A0B9664AE581E3A26,Correct
Object,Grapes,Виноград,,Color,Green,C5FB001FDD7176C56A387224C934BAC2,Correct
Object,Asparagus,Спаржа,,Color,Green,C81043D25A6864D27D44A8E1167AC581,Correct
Object,Aloe Vera plant,Алоэ вера завод,,Color,Green,39A1FF13DD2DE32494DE88BDBBF5A2E4,Correct
Object,Avocado,Авокадо,,Color,Green,7A4A4FEEB069B05045F407ABDCD67A9F,Correct
Object,Basil,Бэзил,,Color,Green,1432F9D56CE56FDB5002AD0DB8C5A18F,Correct
Object,Christmas tree,Рождественская елка,,Color,Green,EF81CEDF2B73B0355545B6C22ACE8CE6,Correct
Object,Spinach,Шпинат,,Color,Green,6B368F7A54054AD4CF7D3FF5027B2BB9,Correct
Object,Cucumber,Огурец,,Color,Green,E4328F410067E0E28E36003E96EAAB83,Correct
Object,Pumpkin,Тыква,,Color,Orange,180E79D222F9EAC0AA30928FF6A6FFC2,Correct
Object,Tangerine,мандарин,,Color,Orange,6827E3F4B3ABEAFBB3690B25985D8259,Correct
Object,Goldfish,Золотая рыбка,,Color,Orange,7BDFF114ABCE5D5C6C8EEE900F947496,Correct
Object,Tiger,Тигр,,Color,Orange,0CC71F63F5D78AFD455B44FF1D80803B,Correct
Object,Traffic Cone,Дорожный конус,,Color,Orange,BCD1CE984B87064911AE9F85063131B2,Correct
Object,Nemo the Clown Fish,Немо рыба клоуна,,Color,Orange,3DA6548F87ED28B4D7FD71773E8F0D3F,Correct
Object,Orange Lollipop,Оранжевый леденец,,Color,Orange,51C6B0096E668A0F83A3C97F7D676108,Correct
Object,Autumn Leaf,Осенний лист,,Color,Orange,705E75F266F85EAD6326088CDD23F50B,Correct
Object,Orange Crayon,Апельсиновый карандаш,,Color,Orange,A3E4E5096C4D93ED51927CAD2BE787FF,Correct
Object,Life Jacket,Спасательный жилет,,Color,Orange,BF6C4BDCD9D67D33583B95319343EA17,Correct
Object,Cheeto Snacks,Чето закуски,,Color,Orange,4E9E085C74BF56D89EB55863EDFDFEE5,Correct
Object,Apricot Fruit,Абрикосовый фрукт,,Color,Orange,4C934E87421DC7007A98E7632E4F5896,Correct
Object,Cantaloupe Melon,Мускусная дыня,,Color,Orange,0A0057EF2F9580F2276D1BBED234CAC0,Correct
Object,Sweet Potato,Сладкая картошка,,Color,Orange,D352540650528FB566CE4CD9051D4589,Correct
Object,Fire Flame,Языки пламени,,Color,Orange,18DFFCD2AA44CE48A82FA041476301B3,Correct
Object,Ginger Cat,Рыжая кошка,,Color,Orange,2DCF8AAB71F27CE102E461B7D05E2E22,Correct
Object,Starfish,Звезда,,Color,Orange,553A6CAE611E06B3293BCA9BD1B79DEA,Correct
Object,Orangutan,Орангутан,,Color,Orange,0161710E2F0B29B4CD67979D43FFEDEB,Correct
Object,Fanta Soda can,Fanta Soda Can,,Color,Orange,5DC744BE765F32007385D6FE8BB3722C,Correct
Object,Carrot,Морковь,,Color,Orange,D5C2BC74BBFD5949F0538DACFBD0F100,Correct
Object,Bell Pepper,Болгарский перец,,Color,Orange,856E08C205407DC11475833B0D6BFD4A,Correct
Object,Flamingo,Фламинго,,Color,Pink,6CF3DC79891318BE315DD4CA7FE83B46,Correct
Object,Pig,Свинья,,Color,Pink,8207F943E50BB7C70CDD381F03EBB6E0,Correct
Object,Cotton Candy,Сахарная вата,,Color,Pink,D2C605EC7EBC7C07F73F25D409CE68EC,Correct
Object,Strawberry Ice Cream,Земляничное мороженое,,Color,Pink,376D7988A814A48D801E49332BB5336E,Correct
Object,Piggy Bank,Копилка,,Color,Pink,4C95EEA41D765B4A73BC562030BB6789,Correct
Object,Ballet Shoes,Балетки,,Color,Pink,2FAD5FF7B7D476891A47E620E2B6FF72,Correct
Object,Bubble Gum,Жевательная резинка,,Color,Pink,296035DCFA7391F02CC9F00A7069B813,Correct
Object,Lipstick,Помада,,Color,Pink,4DC8ADB10D7E875DAE3E1BC1CC0FB041,Correct
Object,Barbie Doll Dress,Барби кукольный платье,,Color,Pink,1C199A69029586C904BE53B241D0527F,Correct
Object,Teddy Bear,Плюшевый мишка,,Color,Pink,36D4D753D893C81667FDF38A6740EB6E,Correct
Object,Fairy Costume,Сказочный костюм,,Color,Pink,8F4C3E564253C8E6936690C5C0839696,Correct
Object,Pink Crayon,Розовый карандаш,,Color,Pink,DBEBE45DD8B103D1A874CAE29BCADDA9,Correct
Object,Hair Bow,Бантик,,Color,Pink,8DC31E5A64E36D9E32C907A003E04D41,Correct
Object,Pink Pajamas,Розовая пижама,,Color,Pink,9C0A765DF00EFF35D205248BF75B2508,Correct
Object,Pink Sneakers,Розовые кроссовки,,Color,Pink,D1947B237D2B6E1FDFB5B799ADB7A356,Correct
Object,Yogurt,Йогурт,,Color,Pink,BF99A151C78E1EBB3534EFA7492BFC8E,Correct
Object,Grape,Виноград,,Color,Purple,53A7F4C1923E561FB56004B7DE0A44B3,Correct
Object,Eggplant,Баклажан,,Color,Purple,1C9E05B1341132E0C06F9BC3BC2E51E2,Correct
Object,Lavender flower,Лавандовый цветок,,Color,Purple,1BFB4B9858B20EAD53414CA645917BA4,Correct
Object,Purple crayon,Фиолетовый карандаш,,Color,Purple,1F26ADC73B3FBDC3E57DFF1640777878,Correct
Object,Violet dress,Фиолетовое платье,,Color,Purple,4A36022056E591FB47CE3457072DAA08,Correct
Object,Plum,слива,,Color,Purple,68926702105894571DCDB58DC169B783,Correct
Object,Purple jellybean,Фиолетовый желе,,Color,Purple,78D7F0E09554A9C36486961D1A4959C2,Correct
Object,Butterfly with purple wings,Бабочка с фиолетовыми крыльями,,Color,Purple,E7966DD71DC2C208B3868E8A137CE58B,Correct
Object,Purple balloon,Фиолетовый воздушный шар,,Color,Purple,E3A257540519EFDF35F1F4482E3BE6C2,Correct
Object,Blackberry,Ежевика,,Color,Purple,21CFAB6ED175560B60DF5C286CE026EE,Correct
Object,Purple pencil,Фиолетовый карандаш,,Color,Purple,EEB6DEB01F85983B52BDEE5333763C94,Correct
Object,Purple toy car,Фиолетовый игрушечный автомобиль,,Color,Purple,D8D2C6075F7B12E59B3814B29B9D4704,Correct
Object,Lilac bush,Сирень куст,,Color,Purple,D0ACFE7EFB6B59993B84554C575EA699,Correct
Object,Purple candy wrapper,Purple Candy Wabper,,Color,Purple,CE4103C0BF0865F3206DDFF6F6E75978,Correct
Object,Purple raincoat,Фиолетовый плащ,,Color,Purple,F616D7E3ECAD9A2C8162FBB1E7EAA5A6,Correct
Object,Apple,Яблоко,,Color,Red,6D9F8FAD2681E08527FE598EDB9FB393,Correct
Object,Strawberry,Клубника,,Color,Red,51EE7FEF4CEE35E1C8DF1C142638508B,Correct
Object,Fire truck,Пожарная машина,,Color,Red,D4329AC08A65376DCE3869428CFF2EB7,Correct
Object,Ladybug,Божья коровка,,Color,Red,84BCD12E2435F312F98D6280BB0DDC9F,Correct
Object,Tomato,Помидор,,Color,Red,AA274D18AF28E634B03CABC53D972A31,Correct
Object,Stop sign,Знак СТОП,,Color,Red,A9DFA87D6C5E2769C72E722F7617E4C1,Correct
Object,Cherry,вишня,,Color,Red,01D5ECAA410FCB962F90BE58D53B0B87,Correct
Object,Red crayon,Красный карандаш,,Color,Red,0A9A0AD2A22264999A05265D78191207,Correct
Object,Rose,Роза,,Color,Red,BD23AB7A60AA17877922AFAEBF356D6F,Correct
Object,Ruby,Рубин,,Color,Red,1641B56D6E211F5E9A820B9D721E0A64,Correct
Object,Santa Claus suit,Санта -Клаус костюм,,Color,Red,5D0F05E46834EFC759C04C80E2A1E827,Correct
Object,Red bell pepper,красный перец,,Color,Red,5D79C30C2F990AD6DEC5563F36D496D6,Correct
Object,Raspberry,Малина,,Color,Red,82290988B91070CFC1FC16F0171430ED,Correct
Object,Red balloon,Красный воздушный шар,,Color,Red,9E10A383333AB4D78242338C26DCE964,Correct
Object,Brick,Кирпич,,Color,Red,38A3767140D898457045498758860E65,Correct
Object,Lobster,Омар,,Color,Red,63F3363475A8396FA197E3CCCF93DE52,Correct
Object,Lifebuoy,Спасательный круг,,Color,Red,E7686EF2F73F51DEC8F830EEE4AE864C,Correct
Object,Pepperoni Pizza,Пицца пепперони,,Color,Red,DDDDBC56CCF7CFE9C9E421156EED9DAF,Correct
Object,Candy apple,Карамельное яблоко,,Color,Red,B7379485895D3901EE55B1B7981E00B4,Correct
Object,Wagon,Повозка,,Color,Red,4A18553F86A8F13322B6BB924EB7C5AD,Correct
Object,Pomegranate,Гранат,,Color,Red,788A57C7A0E8A37CD5AE0164B435E4F6,Correct
Object,Fire hydrant,Пожарный гидрант,,Color,Red,DCE9320C883DC580426314AA076FCBAE,Correct
Object,Barn,Сарай,,Color,Red,BA9ACF62C681E466F0E7EE65DA8FA54F,Correct
Object,Ketchup bottle,Кетчуп бутылка,,Color,Red,EB0D372A0409B4E796FF235C7CA9DC71,Correct
Object,Ferrari car,Автомобиль Ferrari,,Color,Red,75E6DF25C8B9B44175EAACE9386F7B4E,Correct
Object,Radish,Редька,,Color,Red,B4C9DB006CB8EC088C35F48EDE93558B,Correct
Object,Snow,Снег,,Color,White,8B7567D0E71B89417CEA9F2A10467ED0,Correct
Object,Milk,Молоко,,Color,White,D8761D4A8C13B92E70DD1838EC766405,Correct
Object,Rice,Рис,,Color,White,C6BB52CD8743C0AD0493EA136ED1D5EE,Correct
Object,Sugar,Сахар,,Color,White,993320B06BA41AED7785A3D3F6742995,Correct
Object,Toothpaste,Зубная паста,,Color,White,D96C690894D7BC4FB5325855435D87FD,Correct
Object,Marshmallow,Зефир,,Color,White,866CBBF45AEE01B654115A68B30AA34D,Correct
Object,Clouds,Облака,,Color,White,13B312F79BBA828FD2BE012985FF3071,Correct
Object,Paper,Бумага,,Color,White,07BA65239D5C1CD8C0600555851176E8,Correct
Object,Chalk,Мела,,Color,White,5466E88D066A76D0C2B99C2E58B996EA,Correct
Object,Salt,Соль,,Color,White,C6EB5171840BE181E81E3F12FCD533BB,Correct
Object,Polar bear,Полярный медведь,,Color,White,2342E703517F31F6D53FF4D9394FE4E7,Correct
Object,Swan,Лебедь,,Color,White,EBA8F657A86A79E5F544C1B551AAA7AD,Correct
Object,Dove,Голубь,,Color,White,F13523BFF5AA7B31A90400D9667F4DB8,Correct
Object,Tooth,Зуб,,Color,White,34BBBCF9BD371CA4D08BEF763FFBC9DD,Correct
Object,Toilet paper,Туалетная бумага,,Color,White,DE79A9E70459205C885F512C613B1C7B,Correct
Object,White bread,белый хлеб,,Color,White,89D9B9DAC8C8C8ACC6F07ACE9969BCDA,Correct
Object,Envelope,Конверт,,Color,White,02205A73BE3ADFBA25681DE5BE05DD7B,Correct
Object,Lab coat,Лабораторный халат,,Color,White,A0FC513DB155ED3279B29A08AD05AA1B,Correct
Object,Snowman,Снеговик,,Color,White,D7897C672DCAC83419FA6681FB1FAC25,Correct
Object,Bathroom sink,Раковина в ванной комнате,,Color,White,B0DF8DC5A5CA9748D24134E52948CDB0,Correct
Object,Eraser,Ластик,,Color,White,DC3C73F4FA26151387B2415024374CB6,Correct
Object,Sheeps wool,Овцы шерсть,,Color,White,5297EB61B832F93556BCDCDB110C25A4,Correct
Object,Wedding dress,Свадебное платье,,Color,White,98B403B7705D49DD311C945981CB7552,Correct
Object,Banana,Банан,,Color,Yellow,9A884C31FB9846200912ED0BD62FF9B4,Correct
Object,Lemon,Лимон,,Color,Yellow,BED8F50E0FD926264436AFBC57FD8C43,Correct
Object,Canary,Канарейка,,Color,Yellow,CEC49553F2736D5A46468ADDAA3822E9,Correct
Object,Taxi,Такси,,Color,Yellow,F176B8998440B8A7437A45CEC0339206,Correct
Object,Sunflower,Подсолнух,,Color,Yellow,C448084C7DB856AE97A977CF9E470997,Correct
Object,Yellow Jacket,Желтая куртка,,Color,Yellow,53AAA0A0EB02982CE9E33317952C4D6B,Correct
Object,Mustard Bottle,Горчичная бутылка,,Color,Yellow,2E3618964172471DE9118460DE1D00A4,Correct
Object,Gold Coin,Золотая монета,,Color,Yellow,D06368FAE198A30843765D6D99495A23,Correct
Object,Cheese Slice,Сырной ломтик,,Color,Yellow,E23F62DFDD31CFE08DD5297E74AFC615,Correct
Object,Pineapple,Ананас,,Color,Yellow,3E38066E713B8A4ED7A83B226D439CF8,Correct
Object,Starfruit,Starfruit,,Color,Yellow,F5FABEF1A030953662393E9AE626699F,Correct
Object,Light Bulb,Лампочка,,Color,Yellow,B8F5C1FF7FB61FDA20F88010C755279C,Correct
Object,Yellow construction hard hat,Желтая строительная каска,,Color,Yellow,64F82F2FB0A4B19009A39592E5D99CD9,Correct
Object,Yellow Butterfly,Желтая бабочка,,Color,Yellow,86B69EEB5199B1D0C9EC1096F63A4F30,Correct
Object,Honey Jar,Медовая банка,,Color,Yellow,509A4A109250342B16DBEFC9FE136A82,Correct
Object,Scrambled Eggs,Яичница-болтунья,,Color,Yellow,F63A2595132D1A08A049FC41F1A11348,Correct
Object,Yellow Cap,Желтая кепка,,Color,Yellow,0635A802E6851291E5D2E365A501501C,Correct
Object,Goldfish bowl,Золотая миска,,Color,Yellow,30D3EE2AB91DD83B60FAB59C7B17BC7A,Correct
Object,Rubber Duck,Резиновая утка,,Color,Yellow,AED4FC29A8F7BE7C4DC7931A65AE157E,Correct
Object,Buttercup flower,Цветок для лютины,,Color,Yellow,5C2A92175650E8A76C4050A7BF7A6456,Correct
Object,Corn Cob,Кукурузная початка,,Color,Yellow,8C3B965897F164D1C1DDBBB9FA36D951,Correct
Object,Sun,Солнце,,Color,Yellow,EB3F36DC974923955DBE9686AFC96837,Correct
Object,Yellow Crayon,Желтый карандаш,,Color,Yellow,8871D36018F0094A11F9CCC1DACC6A8E,Correct
Object,Yellow Pencil,Желтый карандаш,,Color,Yellow,191E09D5380AB65393A8B21B161ED367,Correct
Object,Jerboa,Тушканчик,,Habitat,desert,2D495E0F391EDB60D0E271BD524B27CB,Correct
Object,Chuckwalla Lizard,Ящерица Чаквалла,,Habitat,desert,5070E5B7759568AD488A0F9E02E88A01,Correct
Background,,,,Habitat,desert,094AF9EE504971FDD19614B2D4C8C3E8,Correct
Background,,,,Habitat,desert,209CA3961DA4A2A32A0C4440DEA64BC4,Correct
Background,,,,Habitat,desert,89503BE684D69C38ABBF9EF2FE44C9CB,Correct
Background,,,,Habitat,desert,DEF6169A332581B0AF68B5E9050A2951,Correct
Background,,#VALUE!,,Habitat,desert,E0136086D7AE2062F6BBD15F11812BB9,Correct
Object,Camel,Верблюд,,Habitat,desert,F8F21DF3984F30465E759D4D763AD45A,Correct
Object,Fennec Fox,Фенек,,Habitat,desert,C5A4D47F50E2C885BD502F0A03815F6C,Correct
Object,Kangaroo Rat,Кенгуру крыса,,Habitat,desert,AC04082C1A03D8AB4A3AC017F739C7E3,Correct
Object,Dromedary Camel,Dromedary Camel,,Habitat,desert,05A8D4B01A71FCAFD2C97C2C54C53B8C,Correct
Object,Rattlesnake,Гремучая змея,,Habitat,desert,28CF35A6370AB31B4CB52A87D7E05C39,Correct
Object,Quokka,Quokka,,Habitat,desert,C07D9D4DEECEABB705DEEC61070D87F9,Correct
