Object,Sapphire,Сапфир,,Color,Blue,527A9E1395021EDF45725E64BFE2D727
Object,Dolphin,Дельфин,,Color,Blue,C25DE5541DE535EC43CC1272E55B4876
Object,Whale,Кит,,Color,Blue,F79AA9CA2CA86FF47157E821D85C4AC1
Object,Raincoat,Плащ,,Color,Blue,FA61572029D16FC80D1B6CF81BF8CC1C
Object,Hydrangea flower,Цветок гортензии,в,Color,Blue,ECD33A00649E56B4407B5301BA4B3FA7
Object,Peacock feather,павлинье перо,,Color,Blue,0B764FACE43807F2CF83FE690C82C702
Object,Mailbox,Почтовый ящик,,Color,Blue,8C0328FD945B38BF2B47F882F70F52CB
Object,Ink pen,Чернильная ручка,в,Color,Blue,2319EF12C02434715294199E48B47ACD
Object,Paintbrush,Кисть,в,Color,Blue,D0BEC6DD7A3646EA161CA366CD2CA6C3
Object,Bubble gum,Жевательная резинка,в,Color,Blue,33B613A5A8F94DC25F2D7DDBA92E0A1D
Object,Popsicle,Эскимо,в,Color,Blue,2B54C46378213B301CCA27D1CAF54EBA
Object,Kite,Летающий змей,,Color,Blue,79A7B1C0AD01BA2C80939431FA1014CD
Object,Toothbrush,Зубная щетка,,Color,Blue,CA204576E229DCD18B270857686D0222
Object,Lunch box,Коробка для ланча,в,Color,Blue,DF995284B9F206196B6540EA6ECF4BBB
Object,Backpack,Рюкзак,,Color,Blue,4CB2422C9C32E1151D714A999BAB95DE
Object,Bicycle Helmet,Велосипедный шлем,,Color,Blue,7698DC52B27B193067CFEA0396B94A0B
Object,Water Bottle,Бутылка с водой,,Color,Blue,94BF54CA4AD03475106CF0D3AF6ABE37
Object,Swimming Cap,Плавательная шапочка,в,Color,Blue,CCF0B65DD01773898910FC8B6EB82274
Object,School Uniform,Школьная форма,в,Color,Blue,DD314B777186822FE0F0A2CBD7808697
Object,Kitchen Towel,Кухонное полотенце,в,Color,Blue,139C58556AC5B0FA60BBD052DD2460FF
Object,Yoga Mat,Коврик для йоги,,Color,Blue,9BE225342C236E6A56607DA74F7CA2A3
Object,Beanie,Шапочка,,Color,Blue,E82BBAE485E2BFFF64F2D1CFC3CB39BD
Object,Rubber Duck,Резиновая утка,в,Color,Blue,F5D7816B0699E74CA847DBD0DB84B1EA
Object,Pillow case,Подушка,в,Color,Blue,B8B257A413BEF8EFFC03AFD9FD7606D2
Object,Aquarium Water,Аквариумная вода,в,Color,Blue,94939DAEFD01FC5194B7E4E6442AC990
Object,Cookie Monster Toy,Игрушка для печенья,в,Color,Blue,B0F648CF1FFADD147C2F97B0E9B4D4A7
Object,Grass,Трава,,Color,Green,0ED0F519D848F04D388594073F47C136
Object,Leaf,Лист,,Color,Green,E4116F9503127BA37B820207E655748D
Object,Apple,Яблоко,,Color,Green,255A14299B178E219ACB10B57A7D59BB
Object,Pear,Груша,,Color,Green,55004D9DF103D2E860F03B793431FC69
Object,Frog,Лягушка,,Color,Green,78C9C5B450D4AA62E0DBF00DE719E7C1
Object,Christmas tree,Рождественская елка,,Color,Green,4EDA326093D1C27943F89B657D6A14EE
Object,Pea,Горох,,Color,Green,51BE739FA749B5682E1C2964C6C1A76B
Object,Cabbage,Капуста,,Color,Green,804911F53719FE51ED30E0045CFDC34A
Object,Lime,Лайм,,Color,Green,1F42B0442B12B63D51589A014D568C1E
Object,Turtle,Черепаха,,Color,Green,C288A83192FF31A6E476DBC0744F0CB5
Object,Spinach,Шпинат,,Color,Green,034054D10A5866D02C0FA7619B256E57
Object,Lettuce,Латук,,Color,Green,04EF4F5875E5EC20E5A64B92620FE46C
Object,Green tea,Зеленый чай,,Color,Green,C150635A920E32A430B27941A9240904
Object,Kiwi fruit,киви,,Color,Green,85B25A1FD3E28A1BAC7FD87321EE5F77
Object,Broccoli,Брокколи,,Color,Green,2E37AD2A01CEBB758EF4082CB32DA2E9
Object,Cucumber,Огурец,,Color,Green,A292165C2E8AABA390B2C880D9297C44
Object,Olive,Олив,,Color,Green,7E5E1BDD274D8A783DC777F1E3BA5F88
Object,Green pepper,зеленый перец,,Color,Green,E9B0E0E242F7C0CCDF3C64B0D7220CBF
Object,Pickle,Соленый огурец,,Color,Green,4CA8929BAF828CFE67ABD9ADE8651400
Object,Spinach,Шпинат,,Color,Green,20134199A6779FC4CD1046F799C677FA
Object,Brussel sprout,брюссельская капуста,,Color,Green,E147BDA70E876790645DD3E070E9E522
Object,Iguana,Игуана,,Color,Green,A4E0D1D2588FE90C8E59DE18B47AA142
Object,Snake,Змея,,Color,Green,6CBA6985B3E58280C9D6427296349500
Object,Crocodile,Крокодил,,Color,Green,6768966732D8B8A0CBE9FA5BEFA56E36
Object,Grapes,Виноград,,Color,Green,7FCD72FF2601BA35442286273F4E5582
Object,Asparagus,Спаржа,,Color,Green,998DD1C6AED24992BB7C5EEE2E65EF09
Object,d,дюймовый,в,Color,Green,BADA0B2322AA08FB004F10B34E285C8C
Object,Aloe Vera plant,Алоэ вера завод,,Color,Green,8C7B5EB9FE3B711645A6C46ED134C74F
Object,Avocado,Авокадо,,Color,Green,0E5B4D69D52900232FCBB19F08DE314E
Object,Basil,Бэзил,,Color,Green,587C353527407613524239ACF0DDA39A
Object,Pumpkin,Тыква,,Color,Orange,5AF6C141FE5DDDF53731B5EAE15D5142
Object,Carrot,Морковь,,Color,Orange,449C15EFEF11EFCBD7723B344A0891DB
Object,Tangerine,мандарин,,Color,Orange,5E0FA745EF313F41F7724D512EC65571
Object,Goldfish,Золотая рыбка,,Color,Orange,95B94EC36A1806F15D1788050258FCEF
Object,Tiger,Тигр,,Color,Orange,2367162F981AC5B0E66D10EB2567B4B5
Object,Safety Vest,Спасательный жилет,в,Color,Orange,8F115421CB7E47531EAFA1957559B3DA
Object,Traffic Cone,Дорожный конус,,Color,Orange,810C6F8CC482B75686B3E94746AFC24D
Object,School Bus,Школьный автобус,в,Color,Orange,3F94101C396185E6EF2A957DF37E0135
Object,Monarch Butterfly,Бабочка монарх,в,Color,Orange,925F1FCDBF3CA2FEC684C7494FB1677E
Object,Marigold Flower,Цветок для ноголдера,в,Color,Orange,EAFFFCD9F4FCC7E1EFC1C5BE8BDD7312
Object,Nemo the Clown Fish,Немо рыба клоуна,,Color,Orange,814622C0B4664E36A7DF165ED1BB3798
Object,Orange Lollipop,Оранжевый леденец,,Color,Orange,ED7BC7C7C9B0CBF2DA3733C1629FD5FC
Object,Autumn Leaf,Осенний лист,,Color,Orange,28397D0E98C8ECC1199CCCE783D7FD5C
Object,Orange Crayon,Апельсиновый карандаш,,Color,Orange,AEA843B78390FC3FF7C55F3CC032DD6E
Object,Life Jacket,Спасательный жилет,,Color,Orange,28DA14C0CA77464FA11F1231BE78CEF4
Object,Cheeto Snacks,Чето закуски,,Color,Orange,F330CAA51AD1BCFD5CB763C275E1F005
Object,Creamsicle Ice Cream,Мороженое с кремом,в,Color,Orange,A981D856CF909C86D355A291CD221E2E
Object,Clown Wig,Клоун парик,в,Color,Orange,448F3D6BCD329CD906F7229BBE6B1CC0
Object,Apricot Fruit,Абрикосовый фрукт,,Color,Orange,3618D0C115B4F99C29BD5B60B0DAAEA4
Object,Popsicle Stick,Эскимо палка,в,Color,Orange,F286D57E0319D78E44B2DAD4A1377E04
Object,Cantaloupe Melon,Мускусная дыня,,Color,Orange,334F7A139DEDB4BE8F853BC1E8496B89
Object,Sweet Potato,Сладкая картошка,,Color,Orange,BD597702FF9FA97093FF5715D6FA230D
Object,Fire Flame,Языки пламени,,Color,Orange,ADB195DD22C33D5D1CDAAEE687793D33
Object,Ginger Cat,Рыжая кошка,,Color,Orange,9CB1656A9C8E8865C6C99F52CF398E2F
Object,Bell Pepper,Болгарский перец,,Color,Orange,04DF89A9104F0DB00F61816822B95BF1
Object,Starfish,Звезда,,Color,Orange,9018187D92FFCDA2600F6BB160E5FA10
Object,Orangutan,Орангутан,,Color,Orange,0355CE7780F745E6CC3A34A47E8C70C7
Object,Fanta Soda can,Fanta Soda Can,,Color,Orange,AA101902A2D74F3A3AB4A77AF3A5DCCC
Object,Tic-Tac Candy,TIC-TAC Candy,в,Color,Orange,323ED80995DF44458E4F97FF5E022F54
Object,Sun,Солнце,,Color,Yellow,0F3BF863E7E7B24EABEFF77EB4C5FE31
Object,Banana,Банан,,Color,Yellow,32BAF709279E2CF0729CEA426E0A9747
Object,Lemon,Лимон,,Color,Yellow,2CE25F49345C31B236D74C1A477C984A
Object,Canary,Канарейка,,Color,Yellow,3DF46D0C02BA5FAEAC08EA0DA217150A
Object,Taxi,Такси,,Color,Yellow,FEB8D9431579224E670E474AF8A918BF
Object,School Bus,Школьный автобус,в,Color,Yellow,6B508AC68FD6821174AF5C3E5FBEF2EF
Object,Rubber Duck,Резиновая утка,,Color,Yellow,15B91C25BE5A4CFD0A287F69AEEDB243
Object,Sunflower,Подсолнух,,Color,Yellow,4C4782E8BC0AD1C42A10DADBE068B466
Object,Yellow Jacket,Желтая куртка,,Color,Yellow,137D36C8304BF085257475040B6E6C89
Object,Buttercup flower,Цветок для лютины,,Color,Yellow,D6B66188AF39B8A7919F2B3E05855C57
Object,Mustard Bottle,Горчичная бутылка,,Color,Yellow,FB02776AF3C5076C14D2029C0CF4EEE0
Object,Gold Coin,Золотая монета,,Color,Yellow,8F353FFB3D4EE8ECDC041CB746D0B61F
Object,SpongeBob SquarePants,Губка Боб Квадратные Штаны,в,Color,Yellow,87EEFDE25FC2DE17B90EFCA62DA941A1
Object,Corn Cob,Кукурузная початка,,Color,Yellow,89796312B14823B3960B113F4DEC5B02
Object,Cheese Slice,Сырной ломтик,,Color,Yellow,C1A6546946B230FEC289B8A2DC7CA90C
Object,Yellow Crayon,Желтый карандаш,,Color,Yellow,AFAB9E9394946DBEA5FC8213428F0757
Object,Tennis Ball,Теннисный мяч,в,Color,Yellow,95814F04AE43D1BE84C5241EF9C4FF22
Object,Fire Hydrant,Пожарный гидрант,в,Color,Yellow,292535B8CEFE07D2C0DE26433823F465
Object,Pineapple,Ананас,,Color,Yellow,87A8B99109C00850C741E85F5F53E57F
Object,Starfruit,Starfruit,,Color,Yellow,E95A5BD16EDF260453DD78ADB9CE20CD
Object,Light Bulb,Лампочка,,Color,Yellow,7A05ACBFBE6839F97E4B0B7A6A71C82E
Object,Yellow construction hard hat,Желтая строительная каска,,Color,Yellow,427FC4F1407B45FB2D78E5F72868ECB6
Object,Yellow Butterfly,Желтая бабочка,,Color,Yellow,7565DF833AC9C4035F1D26C9D87FE5FB
Object,Cornflakes Box,Коробка кукурузных хлопьев,в,Color,Yellow,93EFFDFF8DFEEE4ECCAF4B1E78C0CAEB
Object,Honey Jar,Медовая банка,,Color,Yellow,C19DFFFFADF761D2A14252F281DC3A8B
Object,Tweety Bird,Tweety Bird,в,Color,Yellow,718229B4CF642497DE4179ED510F8EA7
Object,Scrambled Eggs,Яичница-болтунья,,Color,Yellow,5DB91EE5E522052C465E52191ED5FF1A
Object,Yellow Cap,Желтая кепка,,Color,Yellow,52B633DBF149B730698F85DD04AF816C
Object,Yellow Pencil,Желтый карандаш,,Color,Yellow,167EDC23F3291B23BE0EF2C11A9C65B6
Object,Goldfish bowl,Золотая миска,,Color,Yellow,7B0E53E4C2A1A690CFFB002098590795
Object,Grape,Виноград,,Color,Purple,A41AE087B90657935626D9586DA59B4F
Object,Eggplant,Баклажан,,Color,Purple,B0F8C62B06F22FDC7589E1A2E952EEF7
Object,Lavender flower,Лавандовый цветок,,Color,Purple,0E056951D42A45F77127C2E48FE2287A
Object,Purple crayon,Фиолетовый карандаш,,Color,Purple,54787DC0C11820E6E8C10A3F7D438A28
Object,Violet dress,Фиолетовое платье,,Color,Purple,91468A6171196B34C1349F743FBD344B
Object,Plum,слива,,Color,Purple,46EAC013A963DB8820AB29D34C45C8D6
Object,Purple jellybean,Фиолетовый желе,,Color,Purple,B6E1AA6BC0BB09E2C59DE3C44861259D
Object,Butterfly with purple wings,Бабочка с фиолетовыми крыльями,,Color,Purple,287A06280250033B39B8958E6BBFB083
Object,Purple balloon,Фиолетовый воздушный шар,,Color,Purple,6F3D018858011AD495ADD75C9E49101E
Object,Blackberry,Ежевика,,Color,Purple,8D9043A29577F7C0F598CF232A91988B
Object,Amethyst gemstone,Аметист драгоценный камень,в,Color,Purple,5EDD3F044385F327E8984C2A03065ED7
Object,Purple pencil,Фиолетовый карандаш,,Color,Purple,A55C3BBD41F7598E8F988B30AC9B610E
Object,Fig fruit,Фига фрукта,в,Color,Purple,A2DEACFF6C4EEBE7C1EF6BAB3BEBB946
Object,Purple cupcake icing,Фиолетовый кекс глазурь,в,Color,Purple,57BD40ABEA14F66939B75713358A79D8
Object,Purple toy car,Фиолетовый игрушечный автомобиль,,Color,Purple,F57AB5924E581A69786B4CA7A8C90CCB
Object,Purple hair ribbon,Фиолетовая лента для волос,в,Color,Purple,EF6BD5D02E421FEC8CAC11172E506609
Object,Lilac bush,Сирень куст,,Color,Purple,88436CC64BBE35A4140A14F04195F2D0
Object,Blueberrys inside part,Черника внутри части,в,Color,Purple,F7E4B932A4E375E7FA18A98F6D770FAA
Object,Purple glitter glue bottle,Пурпурная клейкая бутылка,в,Color,Purple,8B1E632607CF36B49EEB097185775517
Object,Jellyfish with purple tentacles,Медуза с фиолетовыми щупальцами,в,Color,Purple,CE7801CE5C219A975F116DDB441046D5
Object,Purple raincoat,Фиолетовый плащ,,Color,Purple,51798456E4FD9784DA615D27FB56041D
Object,Purple candy wrapper,Purple Candy Wabper,,Color,Purple,E04A5A03ED0B13CAC147BDA3E93F0701
Object,Purple unicorn stuffed animal,Фиолетовый фаршированный животный единорог,в,Color,Purple,69D7C76AEBD884989E985EA99E63A4D0
Object,Purple butterfly sticker,Фиолетовая наклейка с бабочкой,в,Color,Purple,2F73CC92CC23B7781BB52B4FE82C1769
Object,Beetroot inside part,Свекла внутри части,в,Color,Purple,A56559D2EB8AE7AAB608642226FBCE1F
Object,A bunch of violets,Куча фиалки,в,Color,Purple,12B8CC00AE74643E5039BB3062F7695F
Object,Purple paint in a paint pot,Фиолетовая краска в горшке для краски,в,Color,Purple,81DFB58196DFF22F44320FD85BAF14B8
"Object,Princes Purple Rain album cover known by older children,""Принцессы Purple Rain Album over известный для детей старшего возраста"",в,Color,Purple,725F734E3097C12C2018FCCF2DCC4D2F",,,,,,
Object,Purple lego brick,Фиолетовый Lego Brick,в,Color,Purple,E16C422348EE54583192EC7F6A9DFE14
Object,A childs drawing of a purple sun or moon,Детский рисунок фиолетового солнца или луны,в,Color,Purple,32D1531D0C42B16A8A43BD6D0280C9F7
Object,Flamingo,Фламинго,,Color,Pink,D6C3F6BA7ACAAEA972E8FD6A03C54A90
Object,Pig,Свинья,,Color,Pink,D533D34137F20276482D91D6D40135D7
Object,Cotton Candy,Сахарная вата,,Color,Pink,E7A6135C3CC9B86E1A2BF2B0D3E90AFC
Object,Strawberry Ice Cream,Земляничное мороженое,,Color,Pink,A674A5778BC45B6A66D281EA8CB7816F
Object,Piggy Bank,Копилка,,Color,Pink,3AE4E016B6CCE0773E0FD0E314092602
Object,Rose Flower,Роза,в,Color,Pink,B1F63A5574A1AD3EA6E0442354601D36
Object,Ballet Shoes,Балетки,,Color,Pink,EC5D12D97816D6F4C5D6582AB9495C1C
Object,Bubble Gum,Жевательная резинка,,Color,Pink,34D6275FDAABE054308C17F07083815C
Object,Cupcake with Pink Frosting,Кекс с розовой глазурью,в,Color,Pink,4C5F03375CEDB65878B4AB0CD3FABF70
Object,Fluffy Towel,Пушистое полотенце,в,Color,Pink,01889F29A64948B7E4EEA9AC4E51B609
Object,Heart-Shaped Balloon,Шары в форме сердца,в,Color,Pink,39331FA6393B6F35B493693836E8B7B4
Object,Lipstick,Помада,,Color,Pink,02536DD7BDBCB290E5897E444BFE7015
Object,Barbie Doll Dress,Барби кукольный платье,,Color,Pink,6E208628D998ECD34715E645017432E8
Object,Princess Castle Toy,Игрушка Princess Castle,в,Color,Pink,830A9DE1A290B8A0E79C6F59ACED14A9
Object,Teddy Bear,Плюшевый мишка,,Color,Pink,1A698FAE8EE535B5CD2556C390AF0F04
Object,Fairy Costume,Сказочный костюм,,Color,Pink,22CC7C4C40694BFAEB2F3203C817EF45
Object,Pink Crayon,Розовый карандаш,,Color,Pink,82D97A9901C4E1E7CCA43DB83D3E81D6
Object,Pink Lemonade,Розовый лемонад,в,Color,Pink,BF7C23E678587448111F187F0B73FFA2
Object,Salmon Fish,Лосось,в,Color,Pink,57CA397BEE09E8C4ED5FA2A586DCB2CA
Object,Pink Macaron Cookie,Розовое макаронное печенье,в,Color,Pink,C313D411F1126202610AE70285807F60
Object,Bathing Suit,Купальный костюм,в,Color,Pink,E8CCDE0A956A608B50E2B2642057722F
Object,Hair Bow,Бантик,,Color,Pink,0A8B208E28289B8684839D7D7DEE1C74
Object,Pink Pajamas,Розовая пижама,,Color,Pink,27E5017ABAD649F8EE877D4894C88309
Object,Pink Sneakers,Розовые кроссовки,,Color,Pink,36BEB2FBADBED9CC67C2D8CB800B5441
Object,Yogurt,Йогурт,,Color,Pink,FA2071DEB7C76674DBB1A23F94B44C81
Object,Pink Notebook,Розовый ноутбук,в,Color,Pink,6CB7EB76E381D538F5BB72420507A5FD
Object,Starfish,Звезда,в,Color,Pink,EB361F3B8CDE89CC3454BBB4BB3183CD
Object,Birthday Cake,Торт на день рождения,в,Color,Pink,117F3A13B61C72A5EE76A70435592706
Object,Butterfly Wings,Крылья бабочки,в,Color,Pink,EC58F3306C5C40230F8B019FB1FE539A
Object,Blackboard,Черная доска,,Color,Black,BFDD92C9D4BC223C880D65CF7AFDE375
Object,Crow,Ворона,,Color,Black,CAA1D992FADC148B13EB0C693F7D5C4E
Object,Spider,Паук,,Color,Black,28C9C75012F3A0B96A26C0AD84F5F6A8
Object,Bat,Летучая мышь,,Color,Black,0D550404548B82AE29D417FDAE8ECA54
Object,Gorilla,Горилла,,Color,Black,174856CCA6B9C5A3C9C8875A816F345C
Object,Coal,Уголь,,Color,Black,E65C1A43834CE7BBDB3889F6FA92DA48
Object,Tire,Шина,,Color,Black,597D26793817002D508B798973272E7D
Object,Blackberry,Ежевика,,Color,Black,6E44C18D46D39C0D8AF8D26323B3ECF6
Object,Umbrella,Зонтик,,Color,Black,B1FA4AD2F1C80BB9AAF1F684490EF816
Object,Olive,Олив,в,Color,Black,C5FCE63964D743395373D28D1634466F
Object,Raven,Ворон,,Color,Black,6A7EBA1F77994FA1A3EE01B20A9E3ED8
Object,Piano,Пианино,,Color,Black,618CEAC96358DE93042EF38ACF284C1C
Object,Witch hat,Ведьма шляпа,,Color,Black,D4F3840225865FD62181CC966A2B7CA8
Object,Penguin,Пингвин,,Color,Black,4A90B382082AB8A982E6909D2012806F
Object,Orca whale,касатка,,Color,Black,98AD31178455B6BDF10796E1831E130E
Object,Magic wand,Волшебная палочка,,Color,Black,EE94AD88EC3EF56D1317528D7785C765
Object,Pirate flag,Пиратский флаг,,Color,Black,424088EE7A7122ADEA50E9D7984738B1
Object,Chess piece,Шахматная фигура,,Color,Black,A7E0DE1F928DFE39F53B79A2561B7472
Object,Leather jacket,Кожаный пиджак,,Color,Black,A0D43646F97858769A19D43CB3889140
Object,Spiderweb,Паутина,в,Color,Black,62245792B376E5E60951FD1D95BBB597
Object,Motorcycle helmet,Мотоцикл шлем,в,Color,Black,3898A0A244696675B550CA8E19351EE9
Object,Hairbrush,Глочка,в,Color,Black,3716BF99A480E2125CCB4539BF11B36C
Object,Oreo cookie,Орео печенье,,Color,Black,A71C5223D4948F288B9BE03E197384BB
Object,Bin bag,Пакет для мусора,,Color,Black,41F86DF0B1ADB6EFF20936DC9D751231
Object,Camera,Камера,,Color,Black,03EE1C522BE5A40AA4BDD1752C635C11
Object,Licorice candy,Солодка конфеты,в,Color,Black,A6FFFB4D33A3532F81347FD3D40CFEF6
Object,Ninja costume,Костюм ниндзя,,Color,Black,263DAD1AD9D0F6F8865696C9E5890FC7
Object,Space shuttle,Космический шатл,в,Color,Black,4DD698E62E6A9ABED8B0A203CF88A471
Object,Marker pen,Маркер,,Color,Black,88626E26219EE10EDAE591EEF580987A
Object,Sunglasses,Солнечные очки,,Color,Black,48E3282050EF6C1192FBF202B1229AD9
Object,Snow,Снег,,Color,White,6128E4D13E1A793678C0F100A7DF1BCE
Object,Milk,Молоко,,Color,White,FC8809474EC538CB0861508B7F1BE4EC
Object,Rice,Рис,,Color,White,D4556B1903CB48E90D7A786207028CEF
Object,Sugar,Сахар,,Color,White,9D03C3AC51F4952431088A8A85A24263
Object,Eggshell,Яичная скорлупа,в,Color,White,9291C271328B3F596755471D52D7BEFF
Object,Toothpaste,Зубная паста,,Color,White,4051C97B715FCD25656FAE361EF80313
Object,Marshmallow,Зефир,,Color,White,63717E77E958BBEA440E54BD5EBEB3B3
Object,Cotton ball,Хлопковый шар,в,Color,White,5F715FF47B521750FB9D0D556B056F58
Object,Clouds,Облака,,Color,White,E786907E8EA5ACCB9B52832E18B48EE3
Object,Paper,Бумага,,Color,White,FD66DEAC08FF44EAFE9E3326C7BBC2F3
Object,Chalk,Мела,,Color,White,372368DE12CE7B97AF6189E7A84DFDB5
Object,Salt,Соль,,Color,White,6AE2A2351A7C52CE5466EB49F6C419B4
Object,Polar bear,Полярный медведь,,Color,White,BE91CBDEB0FA91BB26F51126D9D5A44A
Object,Swan,Лебедь,,Color,White,D675A5EBF9A152FC846FC88E4845D4F7
Object,Dove,Голубь,,Color,White,0FDFF116E5950C4CE993888E0A73B2DA
Object,Sheeps wool,Овцы шерсть,,Color,White,C11EC34B919E6E7ADD868FC5992C35A1
Object,Tooth,Зуб,,Color,White,1A6DFCC480EF70FC1DF3D5929245285C
Object,Toilet paper,Туалетная бумага,,Color,White,4A607D8183269A043B070D8528102406
Object,Ice cream vanilla flavor,Вкус ванили с мороженым,в,Color,White,F759B0EF5936DD5492CD00181EFB97E9
Object,White bread,белый хлеб,,Color,White,88CCA8E25CF1286D15EDEC6BB9A2357C
Object,Envelope,Конверт,,Color,White,425C34CC4E123F8F0608D2B5BD4468FF
Object,Wedding dress,Свадебное платье,,Color,White,8AE9C03DDE99AE8CA36A021D7AAD7651
Object,Lab coat,Лабораторный халат,,Color,White,F2A42A796CD9A88E4CDD7ADA51E55E98
Object,Snowman,Снеговик,,Color,White,DCB62EF1C3B1A72711D716A007B4F6DB
Object,Bathroom sink,Раковина в ванной комнате,,Color,White,75E76D1F26D06B74BC85690EF1F0DE55
Object,Baseball,Бейсбол,в,Color,White,3162223BBC6E67F88290A0B220B39F34
Object,Light bulb,Лампочка,в,Color,White,573A281F18BB2B840952CE6CA76CD41D
Object,Eraser,Ластик,,Color,White,62E662837C92A2D7AD93938143E191D1
Object,Daisy petal,Дейзи лепесток,в,Color,White,0A911ACD0B97793A82B3D0FD724A1196
Object,Christmas snowflake decoration,Рождественское украшение снежинки,в,Color,White,37573D62E9D46D470A5D65B3B13A999D
Object,Tree trunk,Ствол дерева,,Color,Brown,8B7A72A83F30EA240D5CE97027F1483B
Object,Chocolate bar,Плитка шоколада,,Color,Brown,A7337C521A2496266FF471B6A2C119BA
Object,Teddy bear,плюшевый мишка,,Color,Brown,928DE92283786193C07200D1AE1A8265
Object,Acorn,Желудь,,Color,Brown,30589B47D94B6D08EFE2B231D2DA8360
Object,Leather belt,Кожаный ремень,,Color,Brown,86E4219F6BE2A575DCBED27CF981B5C6
Object,Wooden chair,Деревянный стул,,Color,Brown,F039CF6D2ECD47EB03A58120F363AC33
Object,Squirrel,Белка,,Color,Brown,C6D38DF5BD5D68ABC240D12743A72EFC
Object,Potato,Картофель,,Color,Brown,33C1BAC16BED76B9452AFA5543AC21BC
Object,Gingerbread cookie,Пряничное печенье,,Color,Brown,BCE3C485CC553B132C9539573420F14E
Object,Baseball glove,Бейсбольная перчатка,,Color,Brown,B87F44072846DB1F589256620B456B52
Object,Paper bag,Бумажный пакет,,Color,Brown,540B4AD58BC8AEF85C049774821F4AEA
Object,Coconut shell,Кокосовая скорлупа,в,Color,Brown,DF117D8354D97A0A0A14ED0AF3A69E00
Object,Walnut,грецкий орех,,Color,Brown,BDEA29752ED3712BBFAF1FBBD8B57079
Object,Monkey,Обезьяна,,Color,Brown,DD88C77150B59C3F88EF72B27FDB9170
Object,Banana peel,Банановая кожура,в,Color,Brown,55EBF55B6597A52F03130B0F95CF7F90
Object,Pretzel,Крендель,,Color,Brown,570ABA06DBC536BF563A452BC7A7C906
Object,Horse,Лошадь,,Color,Brown,56E652BF3F881ECE0EC0B16173217F6B
Object,Beaver,Бобр,,Color,Brown,9E6BF0D2F037BC5AAF23F92FBB2AEFF7
Object,Deer,Олень,,Color,Brown,C1C7CA5AD4AB1567ACFDCF3D5A11C985
