,#VALUE!,,Nature,,0,,Object,1024,1024,3E40BCA944500C3ACB242651E8AC6AD9
,#VALUE!,,Science,,0,,Object,1024,1024,ABB9E1CBB9BC406FD97CDE56F12CBFC2
,#VALUE!,,Science,,0,,Object,1024,1024,4F96D6AF0EC9D08E6FDAD3F325A5D496
,#VALUE!,,Cartoon monsters,,0,,Background,1792,1024,E8379F6EA6BAD67E0D9FE7DC2BCD2440
,#VALUE!,,Dinosaurces,,0,,Background,1792,1024,63649C6B659E5EE51D05F2C9CD45A01A
,#VALUE!,,Dancing,,0,,Background,1792,1024,7E3AF38986A09E66C41FBE2B4CC0352B
,#VALUE!,,Magic,,0,,Background,1792,1024,657B53E3C0A52E1A2E600F752DA0486E
,#VALUE!,,Space,,0,,Background,1792,1024,82792F08318BB9825C3D85FBCC2F1475
,#VALUE!,,Cars,,0,,Background,1792,1024,7B6D36FA4684743638CE0F6195DE905D
,#VALUE!,,Drawing,,0,,Background,1792,1024,2BB12A8D43FD2C05E89EADF8527C67C4
,#VALUE!,,Builging Blocks,,0,,Background,1792,1024,FB4019A0B8AC4F7749250BBCF5D66FA4
,#VALUE!,,Singing,,0,,Background,1792,1024,218ADE0E30BF8E4B4368F41182F1F135
,#VALUE!,,Videogames,,0,,Background,1792,1024,42438526B22346E56481DE5A5BF45F13
,#VALUE!,,Experiments,,0,,Background,1792,1024,629A6075536DE24FC9D15541F8F70C1E
,#VALUE!,,Candy,,0,,Background,1792,1024,CDE5427B994292917BF5C43FC6DEC3D5
,#VALUE!,,Nature,,0,,Background,1792,1024,373C2457E715E2C8620BB9674F973289
,#VALUE!,,Science,,0,,Background,1792,1024,C6D93B14CEFCF439BD31482F22A6E2A4
,#VALUE!,,Space,,0,,Background,1792,1024,A74819ABFAB0C51CEF587BA3409660EB
,#VALUE!,,Cars,,0,,Background,1792,1024,8C2FE70090180420EB0755FA90196025
,#VALUE!,,Drawing,,0,,Background,1792,1024,137EC8D017820A00344649E8F47F0FF2
,#VALUE!,,Builging Blocks,,0,,Background,1792,1024,E9AADC2B7B98AF48A955FFBBB9F25C4A
,#VALUE!,,Animals,,0,,Background,1792,1024,01A96E0FEB333B1DFCF6A2B61D56A54C
,#VALUE!,,Singing,,0,,Background,1792,1024,ADE0A57E309F4228F716B713867DD8B5
,#VALUE!,,Cartoon monsters,,0,,Background,1792,1024,C2B8C937578C4C11EC653251BD859514
,#VALUE!,,Dinosaurces,,0,,Background,1792,1024,8ADBE68012F308D7C0441D3B58C93D5D
,#VALUE!,,Dancing,,0,,Background,1792,1024,6E81C28B6980B1D553C04C04C19C109D
,#VALUE!,,Magic,,0,,Background,1792,1024,CC715ED207060F3DAF399F71E2E96281
,#VALUE!,,Space,,0,,Background,1792,1024,9BC5B9E22B9111992E1A5EA6B5E51D93
,#VALUE!,,Drawing,,0,,Background,1792,1024,E40B47F0461D6C2C62BAFEB2BE3C7A10
,#VALUE!,,Builging Blocks,,0,,Background,1792,1024,EA1C14180E14A487B51472AEB52B1B08
,#VALUE!,,Animals,,0,,Background,1792,1024,EA9041246B2570980CC469A941C6B34F
,#VALUE!,,Singing,,0,,Background,1792,1024,0D6C586901B404A73B641AE60A2B7C35
,#VALUE!,,Adventures,,0,,Background,1792,1024,05735B8B24055DCC35E4FBC4AE4325EA
,#VALUE!,,Experiments,,0,,Background,1792,1024,7056FC5B6CCACED05FF397E35E4EC8CB
,#VALUE!,,Candy,,0,,Background,1792,1024,A22CB171F5A6A67B27917D82BCDE1F97
,#VALUE!,,Nature,,0,,Background,1792,1024,29ACBFC934509C70F4B66058A7C0B9AB
,#VALUE!,,Science,,0,,Background,1792,1024,C79F88F6AECB71E01C8E6793FCE8BF32
,#VALUE!,,Cartoon monsters,,0,,Background,1792,1024,C3E674AED748093036099B0C82722BFC
,#VALUE!,,Dinosaurces,,0,,Background,1792,1024,CFB502B6AFD643312BA4E8848F08D447
,#VALUE!,,Dancing,,0,,Background,1792,1024,0A25E6F4151D72C7769D861A77F36FAE
,#VALUE!,,Magic,,0,,Background,1792,1024,2D994EECBF5B904F9F68894694A3CF6B
,#VALUE!,,Space,,0,,Background,1792,1024,DB231E3237EB6AD2228B5B66B7A1BFFD
,#VALUE!,,Cars,,0,,Background,1792,1024,5FE335933F222B2925DC1BF56A86FB62
,#VALUE!,,Drawing,,0,,Background,1792,1024,22CFF5258690EC10ACF3D35150D7C3F8
,#VALUE!,,Builging Blocks,,0,,Background,1792,1024,BBDFCE96020B461B7576A882899F1FE4
,#VALUE!,,Animals,,0,,Background,1792,1024,E197DF065A6B67C8A261C49A9329A49F
,#VALUE!,,Singing,,0,,Background,1792,1024,148EDDFA1980316B83DE3B69648A54F7
,#VALUE!,,Adventures,,0,,Background,1792,1024,F9B56F65122A0060472865FCE83C5EE8
,#VALUE!,,Videogames,,0,,Background,1792,1024,8FCF68C0F8A346D2774B86CE12146391
,#VALUE!,,Experiments,,0,,Background,1792,1024,05C776D0E30794701A743F818984DC5A
,#VALUE!,,Candy,,0,,Background,1792,1024,510A6AE4532CA67BCA1D8BAF5D181B3E
,#VALUE!,,Nature,,0,,Background,1792,1024,82E5E5C6CA6D8CE724010AAA594B46BA
,#VALUE!,,Science,,0,,Background,1792,1024,B717347CB5B60BDE93F522905652582C
Mouse,Мыши,WordsStartingWithLetters,,,0,M,Object,1024,1024,F6EF3901A2F3ED9E4098A47340E29233
Monkey,Обезьяна,WordsStartingWithLetters,,,0,M,Object,1024,1024,567FBD9B4EA278CAE6C3EA61B4E40654
Worm,Червь,WordsStartingWithLetters,,,0,W,Object,1024,1024,511DFE40E5FEEB04333D364E7B476FE5
Whale,Кит,WordsStartingWithLetters,,,0,W,Object,1024,1024,5EB062676F680F2649FFD32C4E760632
Wheel,Колесо,WordsStartingWithLetters,,,0,W,Object,1024,1024,99D003BA328A8A435A2CA0BD0A0CBA97
Water,Вода,WordsStartingWithLetters,,,0,W,Object,1024,1024,48E9E3E8C2ACB212F0A4DA9F844E1884
Ball,Мяч,WordsStartingWithLetters,,,0,B,Object,1024,1024,9385E96FD5641E4CA13C35B9D233652F
Bear,Медведь,WordsStartingWithLetters,,,0,B,Object,1024,1024,5599306DFB03B6F8422528DBAD8BF7E8
Bird,Птица,WordsStartingWithLetters,,,0,B,Object,1024,1024,439394952AB98A737051F7C7796E4617
Bottle,Бутылка,WordsStartingWithLetters,,,0,B,Object,1024,1024,50FB66C19661B6B33DD0BEDB29AD1355
Duck,Утка,WordsStartingWithLetters,,,0,D,Object,1024,1024,CDC6B0051E4114E7C3BC768351921A4E
Dog,Собака,WordsStartingWithLetters,,,0,D,Object,1024,1024,730A4A9737885B15FC5F5DB47CC358F7
Doll,Кукла,WordsStartingWithLetters,,,0,D,Object,1024,1024,EEC93EDECA69EF335229F8518AEED615
Dad,Папа,WordsStartingWithLetters,,,0,D,Object,1024,1024,C5A58CC47A3F7EBC6181C6DB7CA517E1
Hat,Шапка,WordsStartingWithLetters,,,0,H,Object,1024,1024,8F57A344DD9D152C9D5B90F6BD0D7D49
Hand,Рука,WordsStartingWithLetters,,,0,H,Object,1024,1024,FEF4492B2A9271F849892EB527F42D3C
Heart,Сердце,WordsStartingWithLetters,,,0,H,Object,1024,1024,C0E8700E8C62B99DE991532279A328BE
House,Дом,WordsStartingWithLetters,,,0,H,Object,1024,1024,AFAE34C66CF0065490C6DBEEE1334D6A
Nap,Вздремнуть,WordsStartingWithLetters,,,0,N,Object,1024,1024,F0863339893FD808CA3D7F65ADEFF04E
Nose,Нос,WordsStartingWithLetters,,,0,N,Object,1024,1024,C2C097E2A3F059C8FAF7A865C521A948
Nut,Орех,WordsStartingWithLetters,,,0,N,Object,1024,1024,100A6E54C9901AF13C264C1FA161E788
Nest,Гнездо,WordsStartingWithLetters,,,0,N,Object,1024,1024,12E881F4BD9E9FB4FA35E3F444E6052D
Moon,Луна,WordsStartingWithLetters,,,0,M,Object,1024,1024,3D4FF7B8441B8C390FC246C191937409
Mama,Мама,WordsStartingWithLetters,,,0,M,Object,1024,1024,969F8D7D7C35F316196D76011DF9C12D
Napkin,Салфетка,WordsStartingWithLetters,,,0,N,Object,1024,1024,83EEFBE2967357C4119225F2AFD7015F
Noodle,Лапша,WordsStartingWithLetters,,,0,N,Object,1024,1024,9C38620E4AFD87E8F0CF31D9CDE38B8E
Puppy,Щенок,WordsStartingWithLetters,,,0,P,Object,1024,1024,F67061E51456F844EE63CFD5B625494F
Piglet,Поросенка,WordsStartingWithLetters,,,0,P,Object,1024,1024,C0BF8308C98DBDD31229BDF1F42B7D47
Puddle,Лужа,WordsStartingWithLetters,,,0,P,Object,1024,1024,9DA4DBF2C6EE540B5C0C3CAD5190965D
Pacifier,Приплекс,WordsStartingWithLetters,,в,0,P,Object,1024,1024,540A41D91129B145904ABC6C10A51657
Quack,Крякать,WordsStartingWithLetters,,,0,Q,Object,1024,1024,AB5801A217984836C0DCC80DC84F595B
Queen,Королева,WordsStartingWithLetters,,,0,Q,Object,1024,1024,025733C7432B3DD3D74DCEB0E22CB1AB
Quiet,Тихий,WordsStartingWithLetters,,,0,Q,Object,1024,1024,8B50CA393EEDBE0F7C6927654B23BC24
Inch,Дюйм,WordsStartingWithLetters,,,0,I,Object,1024,1024,AD21E4DDEE1ED0090A4A2143F4D80782
Igloo,Иглу,WordsStartingWithLetters,,в,0,I,Object,1024,1024,CCB465223C97564CA82DFEC8DA999262
Insect,Насекомое,WordsStartingWithLetters,,,0,I,Object,1024,1024,58146A6405374BC6C0A688D2A60B61FE
Iceberg,Айсберг,WordsStartingWithLetters,,,0,I,Object,1024,1024,D3A44D872CFD052F6DB16CDD39077131
Juice,Сок,WordsStartingWithLetters,,,0,J,Object,1024,1024,95AB372C89CF1384892E0D65887514FD
Jacket,Куртка,WordsStartingWithLetters,,,0,J,Object,1024,1024,0063B71CE8A8A091A4113C6707A0C5A1
Jelly,Желе,WordsStartingWithLetters,,,0,J,Object,1024,1024,B8B81C0794A262C8F69769F8E99C21E5
Jingle,Джингл,WordsStartingWithLetters,,,0,J,Object,1024,1024,A4D12C3AD0A10FCF62C0470A2F9B52B9
Fish,Рыба,WordsStartingWithLetters,,,0,F,Object,1024,1024,9B5EFC007C3FC3EECF0729BD1DCFB76B
Frog,Лягушка,WordsStartingWithLetters,,,0,F,Object,1024,1024,F6E7BEFDD10777CFBEF5F791599CFC45
Flower,Цветок,WordsStartingWithLetters,,,0,F,Object,1024,1024,B8C046483048D5FCED67ACECA7A3DB1E
Feather,Перо,WordsStartingWithLetters,,,0,F,Object,1024,1024,A34C814249CD36FE2D8B3ED67865E1E2
Toy,Игрушка,WordsStartingWithLetters,,,0,T,Object,1024,1024,B8DA7119070D8ED2C32F5375519B2ADC
Teddy,Тедди,WordsStartingWithLetters,,,0,T,Object,1024,1024,3D03172095B473E9193F131ABC34C6AE
Tummy,Животик,WordsStartingWithLetters,,в,0,T,Object,1024,1024,99283955FB8825D93EB183A048853594
"Toddler,""Ребено� начинающий ходить"",WordsStartingWithLetters,,,0,T,Object,1024,1024,4E40F43F28D9117A9D3FE2F1EB4CCDE8"
,#VALUE!,,Cartoon monsters,,0,,Background,1792,1024,28203A78AD9B89FB1919D7EB2035C339
,#VALUE!,,Cartoon monsters,,0,,Background,1792,1024,AE08D8907794ACD33CBEDB3269DADB15
,#VALUE!,,Cartoon monsters,,0,,Background,1792,1024,E8815BAAF26F10A19262D98F630C2306
,#VALUE!,,Cartoon monsters,,0,,Background,1792,1024,ACE98EC4D0CE213F26771D60AC8F1AAE
,#VALUE!,,Cartoon monsters,,0,,Background,1792,1024,062CB6E74086B19D8D0B906CE9AB5465
,#VALUE!,,Cartoon monsters,,0,,Background,1792,1024,E30441DAEFBB4EF2DC95233EDB8BAA1F
,#VALUE!,,Dinosaurces,,0,,Background,1792,1024,FACF0D6906FA7A05E3769CAE21C1B2B6
,#VALUE!,,Dinosaurces,,0,,Background,1792,1024,E0BD0C7B084E29CC65668ADAC853A3CE
,#VALUE!,,Dinosaurces,,0,,Background,1792,1024,1DD3C4AEB11A08FEE446B7A4E02EFF37
,#VALUE!,,Dinosaurces,,0,,Background,1792,1024,4CF86233812DFA3C8662FBBAD296614E
,#VALUE!,,Dinosaurces,,0,,Background,1792,1024,B3AB8F3C319F37A08F210319BADE1FBB
,#VALUE!,,Dinosaurces,,0,,Background,1792,1024,5251B4E49B65AAFAC77007F65C049E15
,#VALUE!,,Dancing,,0,,Background,1792,1024,3621C958D22F27D2A07DB7C7CFE495D9
,#VALUE!,,Dancing,,0,,Background,1792,1024,9079FAD7C12CCC35B3AA3B126023896D
,#VALUE!,,Dancing,,0,,Background,1792,1024,A89E9E58B03E117EA3903FA0033241EE
,#VALUE!,,Dancing,,0,,Background,1792,1024,0BCCF0B84E29ADA5C76CF5E2C6D546CD
,#VALUE!,,Dancing,,0,,Background,1792,1024,04B54F3F1720395853BD3B253C44723C
,#VALUE!,,Dancing,,0,,Background,1792,1024,23199EB7A86DFBE48BC2CDB857ADF8AC
,#VALUE!,,Magic,,0,,Background,1792,1024,121F3D99BC43E3B47CE1554EE11BEA4E
,#VALUE!,,Magic,,0,,Background,1792,1024,11D35BABC70274756D9CF083895F41A4
,#VALUE!,,Magic,,0,,Background,1792,1024,4C12F2FB0ADBB8DBB0A7E104D5100D4A
,#VALUE!,,Magic,,0,,Background,1792,1024,75105DAE5E02EDEAB2AA709E9E89050D
,#VALUE!,,Magic,,0,,Background,1792,1024,86B51B3F403710EBB3F723E23087C709
,#VALUE!,,Magic,,0,,Background,1792,1024,81274BA341386F4ADC146DCEB11F8480
,#VALUE!,,Space,,0,,Background,1792,1024,CC45165BF233C6211AEDAF6150359387
,#VALUE!,,Space,,0,,Background,1792,1024,AA3B063378F290DDD8CB7CC833D51643
,#VALUE!,,Space,,0,,Background,1792,1024,C91FB36ECA08FD61BEFCAF8B70B9BD51
,#VALUE!,,Space,,0,,Background,1792,1024,0802B596FC70474CD5E280E74B897068
,#VALUE!,,Space,,0,,Background,1792,1024,46413649EBBAAC087D8D9D8B40F1085B
,#VALUE!,,Cars,,0,,Background,1792,1024,28FC73203F31A22ACCE9BBDD24DFD16A
,#VALUE!,,Cars,,0,,Background,1792,1024,0B1654306EDC8C055BE06D67154E2089
,#VALUE!,,Cars,,0,,Background,1792,1024,3E516F531BAA01D4612478AC22C9C2AF
,#VALUE!,,Cars,,0,,Background,1792,1024,56FFD640E0CF481612F3D938325DBA70
,#VALUE!,,Cars,,0,,Background,1792,1024,F2CC406445DDEB82C56ECE6D2510707B
,#VALUE!,,Cars,,0,,Background,1792,1024,C7228AAAB015D6186634D00A8EA899B5
,#VALUE!,,Drawing,,0,,Background,1792,1024,11C5D60599B17B4F7F899678B641FC97
,#VALUE!,,Drawing,,0,,Background,1792,1024,9CA93A03B00844C0D08A03669F0C4EEA
,#VALUE!,,Drawing,,0,,Background,1792,1024,6F0A58C4A35F863054C5A7DAA666AD16
,#VALUE!,,Drawing,,0,,Background,1792,1024,190D55451F08C577BF41A717E8A646BE
,#VALUE!,,Drawing,,0,,Background,1792,1024,915C4A5A6C612B11F66226BCF04B510A
,#VALUE!,,Builging Blocks,,0,,Background,1792,1024,138DE5F43967CA9772BDDCB4123EB1CD
,#VALUE!,,Builging Blocks,,0,,Background,1792,1024,A14BD1B8F3C6910473E9A7EC7E3915F1
,#VALUE!,,Builging Blocks,,0,,Background,1792,1024,C1A3E548B09AFAE154DAA753BC081EE5
,#VALUE!,,Builging Blocks,,0,,Background,1792,1024,3DB15E9EA184A2D28E521CA09943FD46
,#VALUE!,,Builging Blocks,,0,,Background,1792,1024,5B7AEA80A651A9EB72E6DFA2933413F6
,#VALUE!,,Animals,,0,,Background,1792,1024,5C628CC96A23CC3D6FA2546622E3071B
,#VALUE!,,Animals,,0,,Background,1792,1024,D55C6AAB2376EF9AADB2AEF0C7007DC5
,#VALUE!,,Animals,,0,,Background,1792,1024,91B333DC7A3E9F6E06216580973B1FD7
,#VALUE!,,Animals,,0,,Background,1792,1024,690E9E7A56D38E6108345930ED051FD2
,#VALUE!,,Animals,,0,,Background,1792,1024,A8CA29934745BA993749BFED2BCC1A70
,#VALUE!,,Animals,,0,,Background,1792,1024,DCF1BF3F259109507DD72A2A36AC424D
,#VALUE!,,Singing,,0,,Background,1792,1024,93BD3F903DF3D2FD33106EA2F5903E88
,#VALUE!,,Singing,,0,,Background,1792,1024,A0EC5B0359BF8688F6C45A443EE72987
,#VALUE!,,Singing,,0,,Background,1792,1024,3D98F8CD39CDB90B2F6541D3EDC0E243
,#VALUE!,,Singing,,0,,Background,1792,1024,A44A6954F58BF4093670BB0AC9EB5895
,#VALUE!,,Singing,,0,,Background,1792,1024,FCFAD9370D90855E8283C247D0B788EE
,#VALUE!,,Adventures,,0,,Background,1792,1024,F244E35D1C23E89E160975142CA90408
,#VALUE!,,Adventures,,0,,Background,1792,1024,453A0B39E0254198903CE01C19A04A34
,#VALUE!,,Adventures,,0,,Background,1792,1024,29B937CDBD438F7B393FB0DA10B7A5F7
,#VALUE!,,Adventures,,0,,Background,1792,1024,9A8CAB8CEA34534850627F0D0EF116CA
,#VALUE!,,Adventures,,0,,Background,1792,1024,CFFC649D0A64DAE5FC01E69C26162F16
,#VALUE!,,Adventures,,0,,Background,1792,1024,0DE6E119D765CB9C9114D5C1D8C62708
,#VALUE!,,Adventures,,0,,Background,1792,1024,62D1736EDD09B8C3A46AC13AAED4FF7C
,#VALUE!,,Videogames,,0,,Background,1792,1024,C7FA34D5C99D46982B602FDECDD5FC0A
,#VALUE!,,Videogames,,0,,Background,1792,1024,DB78C5D7D9758EC2BC27D2AA8EEEB452
,#VALUE!,,Videogames,,0,,Background,1792,1024,6F66DF39B86DD4B481840F60C72514D2
,#VALUE!,,Videogames,,0,,Background,1792,1024,4B7B3B1ECDA18FC533858F834A3B101B
,#VALUE!,,Videogames,,0,,Background,1792,1024,1893092063CF9639A74BCC83C2B1E582
,#VALUE!,,Videogames,,0,,Background,1792,1024,05D3F504631C35108022C6E333EFEEEA
,#VALUE!,,Videogames,,0,,Background,1792,1024,E99B41BC5CDFFF4A4830F6F89D4A90D4
,#VALUE!,,Experiments,,0,,Background,1792,1024,CC2C8F3FEA8CC3B8E40D85FD7465E0B8
,#VALUE!,,Experiments,,0,,Background,1792,1024,7EC209198D5DA5149C95458E9989FA03
,#VALUE!,,Experiments,,0,,Background,1792,1024,DF7D5447179EF01DDE91130DC367BEF9
,#VALUE!,,Experiments,,0,,Background,1792,1024,D50082C924D4D8F55D40785230A96903
,#VALUE!,,Experiments,,0,,Background,1792,1024,18DF67A5D79575A87AE6A6209F3E415C
,#VALUE!,,Experiments,,0,,Background,1792,1024,034BC7B5E5747A7AB550A758898E98C8
,#VALUE!,,Candy,,0,,Background,1792,1024,50A301288B1C075135D0D224221340E2
,#VALUE!,,Candy,,0,,Background,1792,1024,25840ADBDCFE34B402C37E4E225F6CEB
,#VALUE!,,Candy,,0,,Background,1792,1024,0431E1347627569E3052816A9377F7D3
,#VALUE!,,Candy,,0,,Background,1792,1024,7169453E6364646611ECE2DE05874B6D
,#VALUE!,,Candy,,0,,Background,1792,1024,8EB193B3B6F03F10E352A26E5147415B
,#VALUE!,,Candy,,0,,Background,1792,1024,731A601C57A427C60DFF82FA65BB548C
,#VALUE!,,Nature,,0,,Background,1792,1024,ABFBAF7FD00FAC31A572E2FD05BA557C
,#VALUE!,,Nature,,0,,Background,1792,1024,77816AF730FA03E00757AD7DA59FB7BA
,#VALUE!,,Nature,,0,,Background,1792,1024,B249350A6DA436904D00EECF8191965C
,#VALUE!,,Nature,,0,,Background,1792,1024,2E4ED29CCDB20B7824F821E762539F05
,#VALUE!,,Nature,,0,,Background,1792,1024,16771CC3F24B78802E8E20CB932A46E4
,#VALUE!,,Science,,0,,Background,1792,1024,17A26665835220E85949802F487EBAAA
,#VALUE!,,Science,,0,,Background,1792,1024,DE4CB9A59EC4E8D63E16A7DEBE6422E3
,#VALUE!,,Science,,0,,Background,1792,1024,86C71EA148A6EE5E81D09D0BC698B88C
,#VALUE!,,Science,,0,,Background,1792,1024,81BF638F110B1B3CFB79ABF6B1CE0CE0
,#VALUE!,,Science,,0,,Background,1792,1024,10396E70182462B55B39F37D12E08578
,#VALUE!,,Science,,0,,Background,1792,1024,D1D68CB571C7A94F729546F93D070D05
,#VALUE!,,Cartoon monsters,,0,,Background,1792,1024,B79948371A549D3D62D9FBB042F965B2
,#VALUE!,,Cartoon monsters,,0,,Background,1792,1024,BA4158A896ED99A7552E9F764568D403
,#VALUE!,,Cartoon monsters,,0,,Background,1792,1024,5B3C73D45BD0199ED13FEC31FB7AA225
,#VALUE!,,Cartoon monsters,,0,,Background,1792,1024,E63A7940A46946819B872A7ACB942E44
,#VALUE!,,Cartoon monsters,,0,,Background,1792,1024,2BF8BA6D368E6D35E7C50D5AE8F472EC
,#VALUE!,,Cartoon monsters,,0,,Background,1792,1024,036C66E171143AFBD9829311A50A2777
,#VALUE!,,Cartoon monsters,,0,,Background,1792,1024,85F16E6206A206F0A67615248955B491
,#VALUE!,,Dinosaurces,,0,,Background,1792,1024,63233DB402C4A3A6A4C6A0600A0F065A
,#VALUE!,,Dinosaurces,,0,,Background,1792,1024,261DDB8A9E95F7A1ACE445BA0C6253DE
,#VALUE!,,Dinosaurces,,0,,Background,1792,1024,87127010B513738478955BDDB0A06D08
,#VALUE!,,Dinosaurces,,0,,Background,1792,1024,11EE853F8E1011B78E2CBF108DD504D1
,#VALUE!,,Dinosaurces,,0,,Background,1792,1024,F0200CC7D18B60120FF986DAE4A130DB
,#VALUE!,,Dinosaurces,,0,,Background,1792,1024,E2C6088443E69B9EBE4FD8A7B85CBC61
,#VALUE!,,Dancing,,0,,Background,1792,1024,4F5D8E74AD5D717C992883824A76A521
,#VALUE!,,Dancing,,0,,Background,1792,1024,08F5C3125C2B6DFDD7004C4B64C010AD
,#VALUE!,,Dancing,,0,,Background,1792,1024,724575A04AB92DB490E0B4D5CE7227F1
,#VALUE!,,Dancing,,0,,Background,1792,1024,3B3B06D1632C779CC00572A66AC7C728
,#VALUE!,,Magic,,0,,Background,1792,1024,08E2D678165650DC93CE987F4D9E25EF
,#VALUE!,,Magic,,0,,Background,1792,1024,E70DFFC96DA7D3AE6A084DF403D9231B
,#VALUE!,,Magic,,0,,Background,1792,1024,C345281FCD6B3FFA7E68707A43F4DCF9
,#VALUE!,,Magic,,0,,Background,1792,1024,079EE90715CBA1E6E7F34868A192094A
,#VALUE!,,Magic,,0,,Background,1792,1024,54EB830B6209500066059DF91BF9CED5
,#VALUE!,,Magic,,0,,Background,1792,1024,104F1E66F561A22B1A1CA0B52C258BD9
,#VALUE!,,Space,,0,,Background,1792,1024,CF9D77C22C0E03651CA3BD5FD966717E
,#VALUE!,,Space,,0,,Background,1792,1024,6CAC3FEC3741DCE65728E3F21FB09A97
,#VALUE!,,Space,,0,,Background,1792,1024,8A66D61ECB0470E5E588304566C223E7
,#VALUE!,,Space,,0,,Background,1792,1024,EF9D9833A8486CC91F2C220575BB21BF
,#VALUE!,,Space,,0,,Background,1792,1024,BA639C2B47DBA0A2EC2F34C5CF4EABDC
,#VALUE!,,Cars,,0,,Background,1792,1024,E99E413E73060D3CAB1E09389098323D
,#VALUE!,,Cars,,0,,Background,1792,1024,BE5DE71885FAC9C0377E0F740CC19B36
,#VALUE!,,Cars,,0,,Background,1792,1024,6AB20DD97B3203CDE77D9FF63F1292CC
,#VALUE!,,Cars,,0,,Background,1792,1024,1DBE60F4D42F493D8A71E40336A38505
,#VALUE!,,Cars,,0,,Background,1792,1024,0210577B194BBCC88DC2D9F8A39E6B42
,#VALUE!,,Cars,,0,,Background,1792,1024,4D818899F65E4722DEEF319C4D381E33
,#VALUE!,,Cars,,0,,Background,1792,1024,89BFDE40EC9099933B30C5B56ECCB411
,#VALUE!,,Drawing,,0,,Background,1792,1024,D50BF0003EBF4216E46A9357E47D034A
,#VALUE!,,Drawing,,0,,Background,1792,1024,4BFA9A88BD31EE73884157D0DD6F6226
,#VALUE!,,Drawing,,0,,Background,1792,1024,2A433395388E05F61F6165EF4C2B0E00
,#VALUE!,,Drawing,,0,,Background,1792,1024,C74D1EAD82EE19C080EE196B8F4351CA
,#VALUE!,,Drawing,,0,,Background,1792,1024,8D3B52F304B1D185C80C1DCCB1BB1881
,#VALUE!,,Drawing,,0,,Background,1792,1024,B90455622230A8F3860C15A90AEF7C73
