,#VALUE!,,,Animals,,Background,690E9E7A56D38E6108345930ED051FD2,Correct
,#VALUE!,,,Animals,,Background,A8CA29934745BA993749BFED2BCC1A70,Correct
,#VALUE!,,,Animals,,Background,DCF1BF3F259109507DD72A2A36AC424D,Correct
,#VALUE!,,,Singing,,Background,A0EC5B0359BF8688F6C45A443EE72987,Correct
,#VALUE!,,,Singing,,Background,FCFAD9370D90855E8283C247D0B788EE,Correct
,#VALUE!,,,Adventures,,Background,F244E35D1C23E89E160975142CA90408,Correct
,#VALUE!,,,Adventures,,Background,453A0B39E0254198903CE01C19A04A34,Correct
,#VALUE!,,,Adventures,,Background,29B937CDBD438F7B393FB0DA10B7A5F7,Correct
,#VALUE!,,,Adventures,,Background,9A8CAB8CEA34534850627F0D0EF116CA,Correct
,#VALUE!,,,Adventures,,Background,0DE6E119D765CB9C9114D5C1D8C62708,Correct
,#VALUE!,,,Adventures,,Background,62D1736EDD09B8C3A46AC13AAED4FF7C,Correct
,#VALUE!,,,Videogames,,Background,C7FA34D5C99D46982B602FDECDD5FC0A,Correct
,#VALUE!,,,Videogames,,Background,6F66DF39B86DD4B481840F60C72514D2,Correct
,#VALUE!,,,Videogames,,Background,4B7B3B1ECDA18FC533858F834A3B101B,Correct
,#VALUE!,,,Videogames,,Background,1893092063CF9639A74BCC83C2B1E582,Correct
,#VALUE!,,,Videogames,,Background,05D3F504631C35108022C6E333EFEEEA,Correct
,#VALUE!,,,Videogames,,Background,E99B41BC5CDFFF4A4830F6F89D4A90D4,Correct
,#VALUE!,,,Experiments,,Background,CC2C8F3FEA8CC3B8E40D85FD7465E0B8,Correct
,#VALUE!,,,Experiments,,Background,7EC209198D5DA5149C95458E9989FA03,Correct
,#VALUE!,,,Experiments,,Background,DF7D5447179EF01DDE91130DC367BEF9,Correct
,#VALUE!,,,Experiments,,Background,D50082C924D4D8F55D40785230A96903,Correct
,#VALUE!,,,Experiments,,Background,18DF67A5D79575A87AE6A6209F3E415C,Correct
,#VALUE!,,,Experiments,,Background,034BC7B5E5747A7AB550A758898E98C8,Correct
,#VALUE!,,,Candy,,Background,50A301288B1C075135D0D224221340E2,Correct
,#VALUE!,,,Candy,,Background,25840ADBDCFE34B402C37E4E225F6CEB,Correct
,#VALUE!,,,Candy,,Background,0431E1347627569E3052816A9377F7D3,Correct
,#VALUE!,,,Candy,,Background,7169453E6364646611ECE2DE05874B6D,Correct
,#VALUE!,,,Candy,,Background,8EB193B3B6F03F10E352A26E5147415B,Correct
,#VALUE!,,,Candy,,Background,731A601C57A427C60DFF82FA65BB548C,Correct
,#VALUE!,,,Nature,,Background,ABFBAF7FD00FAC31A572E2FD05BA557C,Correct
,#VALUE!,,,Nature,,Background,77816AF730FA03E00757AD7DA59FB7BA,Correct
,#VALUE!,,,Nature,,Background,B249350A6DA436904D00EECF8191965C,Correct
,#VALUE!,,,Science,,Background,17A26665835220E85949802F487EBAAA,Correct
,#VALUE!,,,Science,,Background,DE4CB9A59EC4E8D63E16A7DEBE6422E3,Correct
,#VALUE!,,,Science,,Background,86C71EA148A6EE5E81D09D0BC698B88C,Correct
,#VALUE!,,,Science,,Background,81BF638F110B1B3CFB79ABF6B1CE0CE0,Correct
,#VALUE!,,,Science,,Background,10396E70182462B55B39F37D12E08578,Correct
,#VALUE!,,,Science,,Background,D1D68CB571C7A94F729546F93D070D05,Correct
,#VALUE!,,,Cartoon monsters,,Background,B79948371A549D3D62D9FBB042F965B2,Correct
,#VALUE!,,,Cartoon monsters,,Background,BA4158A896ED99A7552E9F764568D403,Correct
,#VALUE!,,,Cartoon monsters,,Background,5B3C73D45BD0199ED13FEC31FB7AA225,Correct
,#VALUE!,,,Cartoon monsters,,Background,E63A7940A46946819B872A7ACB942E44,Correct
,#VALUE!,,,Cartoon monsters,,Background,2BF8BA6D368E6D35E7C50D5AE8F472EC,Correct
,#VALUE!,,,Cartoon monsters,,Background,036C66E171143AFBD9829311A50A2777,Correct
,#VALUE!,,,Cartoon monsters,,Background,85F16E6206A206F0A67615248955B491,Correct
,#VALUE!,,,Dinosaurces,,Background,261DDB8A9E95F7A1ACE445BA0C6253DE,Correct
,#VALUE!,,,Dinosaurces,,Background,87127010B513738478955BDDB0A06D08,Correct
,#VALUE!,,,Dinosaurces,,Background,F0200CC7D18B60120FF986DAE4A130DB,Correct
,#VALUE!,,,Dinosaurces,,Background,E2C6088443E69B9EBE4FD8A7B85CBC61,Correct
,#VALUE!,,,Dancing,,Background,08F5C3125C2B6DFDD7004C4B64C010AD,Correct
,#VALUE!,,,Dancing,,Background,724575A04AB92DB490E0B4D5CE7227F1,Correct
,#VALUE!,,,Dancing,,Background,3B3B06D1632C779CC00572A66AC7C728,Correct
,#VALUE!,,,Magic,,Background,C345281FCD6B3FFA7E68707A43F4DCF9,Correct
,#VALUE!,,,Magic,,Background,079EE90715CBA1E6E7F34868A192094A,Correct
,#VALUE!,,,Magic,,Background,54EB830B6209500066059DF91BF9CED5,Correct
,#VALUE!,,,Magic,,Background,104F1E66F561A22B1A1CA0B52C258BD9,Correct
,#VALUE!,,,Space,,Background,CF9D77C22C0E03651CA3BD5FD966717E,Correct
,#VALUE!,,,Space,,Background,6CAC3FEC3741DCE65728E3F21FB09A97,Correct
,#VALUE!,,,Space,,Background,8A66D61ECB0470E5E588304566C223E7,Correct
,#VALUE!,,,Space,,Background,BA639C2B47DBA0A2EC2F34C5CF4EABDC,Correct
,#VALUE!,,,Cars,,Background,E99E413E73060D3CAB1E09389098323D,Correct
,#VALUE!,,,Cars,,Background,BE5DE71885FAC9C0377E0F740CC19B36,Correct
,#VALUE!,,,Cars,,Background,6AB20DD97B3203CDE77D9FF63F1292CC,Correct
,#VALUE!,,,Cars,,Background,1DBE60F4D42F493D8A71E40336A38505,Correct
,#VALUE!,,,Cars,,Background,0210577B194BBCC88DC2D9F8A39E6B42,Correct
,#VALUE!,,,Cars,,Background,4D818899F65E4722DEEF319C4D381E33,Correct
,#VALUE!,,,Cars,,Background,89BFDE40EC9099933B30C5B56ECCB411,Correct
,#VALUE!,,,Drawing,,Background,D50BF0003EBF4216E46A9357E47D034A,Correct
,#VALUE!,,,Drawing,,Background,4BFA9A88BD31EE73884157D0DD6F6226,Correct
,#VALUE!,,,Drawing,,Background,2A433395388E05F61F6165EF4C2B0E00,Correct
,#VALUE!,,,Drawing,,Background,C74D1EAD82EE19C080EE196B8F4351CA,Correct
,#VALUE!,,,Drawing,,Background,8D3B52F304B1D185C80C1DCCB1BB1881,Correct
,#VALUE!,,,Drawing,,Background,B90455622230A8F3860C15A90AEF7C73,Correct
,#VALUE!,,,Drawing,,Background,8952515625A8C2AB45F7DDD1EC811279,Correct
,#VALUE!,,,Builging Blocks,,Background,57782585AAFCE945A43172791DF8BDBF,Correct
,#VALUE!,,,Builging Blocks,,Background,EFE29E4A61191BB8E4464016EC31AF15,Correct
,#VALUE!,,,Builging Blocks,,Background,F057B92BFFAADB46F9F64233FCDDDD23,Correct
,#VALUE!,,,Builging Blocks,,Background,C953463D420FFC9E397127C76E3CF591,Correct
,#VALUE!,,,Builging Blocks,,Background,0835EE7DB80AF692A78E78C3B1FED4EA,Correct
,#VALUE!,,,Builging Blocks,,Background,E36FC48004D500CB1DF9D060DE7755C3,Correct
,#VALUE!,,,Builging Blocks,,Background,9FF3CDA27DBFCE45AC7D86B05477F926,Correct
,#VALUE!,,,Animals,,Background,E43548CA7A29D9F3F6C9DAB4630D3BB9,Correct
,#VALUE!,,,Animals,,Background,0EF387CD3396F84D392CEBC1972C928E,Correct
,#VALUE!,,,Animals,,Background,63A8C239EC964DA956A0C012487E36FE,Correct
,#VALUE!,,,Animals,,Background,905BF14B483EB807D967916E9AF32713,Correct
,#VALUE!,,,Animals,,Background,B96E4E24677C741B2F9CD87CE29A05DC,Correct
,#VALUE!,,,Animals,,Background,B3B56F7F6C740649030ADA05C8AD4E92,Correct
,#VALUE!,,,Singing,,Background,0EB5D052BCA846A24CF4A1C71F5423EE,Correct
,#VALUE!,,,Singing,,Background,D163CCFB073C7E4F36BA7C28CD2FB70B,Correct
,#VALUE!,,,Singing,,Background,38951C8788F2B6AD06DD9A0E67EAA59E,Correct
,#VALUE!,,,Singing,,Background,E650B3043DCBCCACE061AA96F87F9043,Correct
,#VALUE!,,,Singing,,Background,8F044A317758028B55155ED57D773D0D,Correct
,#VALUE!,,,Adventures,,Background,462D12D96BE5BB6DCFA176527E67317A,Correct
,#VALUE!,,,Adventures,,Background,DF7C44F5D37C2F9CC8C8B4CFB23AB7DF,Correct
,#VALUE!,,,Adventures,,Background,2032256C2D4C296E4249ECAB861A5B53,Correct
,#VALUE!,,,Adventures,,Background,4EAF222AAA755988612B14033151A359,Correct
,#VALUE!,,,Adventures,,Background,AAF91BA7CC36C218F46FB4B25239F1AB,Correct
,#VALUE!,,,Adventures,,Background,70029A31DAEFBA0B0B4D100315BDC505,Correct
,#VALUE!,,,Videogames,,Background,3078970D5757939226D238FC964A1F2C,Correct
,#VALUE!,,,Videogames,,Background,9678A84ED060DC75EDA90459867D6FC2,Correct
,#VALUE!,,,Videogames,,Background,9A5B7BA34F532702B9864FED4A1D7ECF,Correct
,#VALUE!,,,Videogames,,Background,4969E61F8D002D2359AFC7EE7E500FB1,Correct
,#VALUE!,,,Videogames,,Background,6B42B0E5691279892DD4600C38102268,Correct
,#VALUE!,,,Experiments,,Background,879F02D132ECF33DB1C6E3E436847284,Correct
,#VALUE!,,,Experiments,,Background,9AA65A7A07E26CB60C9AF9C2B98F9D75,Correct
,#VALUE!,,,Experiments,,Background,BA13242654F899F90FA21986033B493E,Correct
,#VALUE!,,,Experiments,,Background,14B5A92A9C4E502FADEF04FD521A4B8A,Correct
,#VALUE!,,,Experiments,,Background,DDDECC249344B970DD0CFCFB17DEDA61,Correct
,#VALUE!,,,Experiments,,Background,89C9282DC35440CD942C2B3F5C3AFBED,Correct
,#VALUE!,,,Experiments,,Background,F4E8663DC665CE940ADEF7E6236C2486,Correct
,#VALUE!,,,Candy,,Background,C075BB2EB1693D2E3C43ADC0C65AA3E0,Correct
,#VALUE!,,,Candy,,Background,78EC2B0FE90C7B7F228636703E0C1524,Correct
,#VALUE!,,,Candy,,Background,1ABDEF5672CFEECABBFD9B20D4AFFFD2,Correct
,#VALUE!,,,Candy,,Background,23BE228251A531ABABF999A75033BD6B,Correct
,#VALUE!,,,Candy,,Background,0647440BB434944CE17A983C60A9DB76,Correct
,#VALUE!,,,Candy,,Background,6BDA703185767F143D32E550ADCE8FB5,Correct
,#VALUE!,,,Candy,,Background,26E3366668A8A856646617AB04F942A5,Correct
,#VALUE!,,,Nature,,Background,D37693A18D40F70A38434E355FCE8B9F,Correct
,#VALUE!,,,Nature,,Background,0E522AEE54606CEEA459F254022DE271,Correct
,#VALUE!,,,Nature,,Background,E439CB732933F16B35F2039A1970C54D,Correct
,#VALUE!,,,Nature,,Background,C8F6848DABE37FB5568D4D6447BD0FCA,Correct
,#VALUE!,,,Nature,,Background,DEB49F6950D6E8D9F864BCAEEE608FD2,Correct
,#VALUE!,,,Nature,,Background,724C4A6A06D5938F73E63950D39CDE07,Correct
,#VALUE!,,,Science,,Background,282C32AF1E25C4991BEEF911FDE06AEE,Correct
,#VALUE!,,,Science,,Background,2951D4D4E56114561F5D491FA16403EC,Correct
,#VALUE!,,,Science,,Background,FB269DB53F8177513D7B509514855076,Correct
,#VALUE!,,,Science,,Background,7334E2579C8C8B88E025B0D3BCF22E55,Correct
,#VALUE!,,,Science,,Background,C2A151BEF245F2A601282391DDA77881,Correct
,#VALUE!,,,Science,,Background,8C2BE4A70224D8E1E563236A48396097,Correct
,#VALUE!,,,Science,,Background,BEA59F8F3E162D2A1CE48529BD1DFE0F,Correct
,#VALUE!,,,Cartoon monsters,,Background,6FF364A37AF749E2AC98665E693F37B2,Correct
,#VALUE!,,,Cartoon monsters,,Background,53739C197AFBF2A83A484F3970D40235,Correct
,#VALUE!,,,Cartoon monsters,,Background,3D0E008BEF11E4D740534AB7F8C0AF74,Correct
,#VALUE!,,,Cartoon monsters,,Background,B2C85BAFA117C7F71037C62BECF71364,Correct
,#VALUE!,,,Cartoon monsters,,Background,B3C3A221540690BBF6149B1E69E44588,Correct
,#VALUE!,,,Cartoon monsters,,Background,524456E3DBFF49D4AA9BC64C779D5E48,Correct
,#VALUE!,,,Cartoon monsters,,Background,6CE3E29179AF6C6E5A06911495A09C03,Correct
,#VALUE!,,,Cartoon monsters,,Background,480C2CC0CC7085E0F5741E302E44ACEA,Correct
,#VALUE!,,,Cartoon monsters,,Background,9354E26E7FA26636B3C357A2C0347BB2,Correct
,#VALUE!,,,Cartoon monsters,,Background,865D2DB2B5BD423044861A1203300B74,Correct
,#VALUE!,,,Cartoon monsters,,Background,7C8C31B067DA228B2ECD04CA421FC7F1,Correct
,#VALUE!,,,Cartoon monsters,,Background,4682E0DA5C831EC0EC57C6E53F10D089,Correct
,#VALUE!,,,Cartoon monsters,,Background,DA0F9EC7B447896B2A146A0E05D9C2A9,Correct
,#VALUE!,,,Dinosaurces,,Background,57722103D8D88BFD4B946B0A9C676B47,Correct
,#VALUE!,,,Dinosaurces,,Background,EADFE8B39A9E3C33519C0A84D59DA902,Correct
,#VALUE!,,,Dinosaurces,,Background,FE466C7B44CB007DC692E1E0BFEDD5B5,Correct
,#VALUE!,,,Dinosaurces,,Background,44C7D6B6B0D7E8AD3BE6775C59D069AA,Correct
,#VALUE!,,,Dinosaurces,,Background,D0CB04B0CB3F9A50BAC43A1FC456D19A,Correct
,#VALUE!,,,Dinosaurces,,Background,2780AF2790D2FF26C5AB8769369946D3,Correct
,#VALUE!,,,Dinosaurces,,Background,E3D70AA3AED60A7A5B456FE70D4DDB42,Correct
,#VALUE!,,,Dinosaurces,,Background,5EE72DA796B516D89E52EC429680CAA1,Correct
,#VALUE!,,,Dinosaurces,,Background,550613F7178ED8CACCD892C0AB9406A2,Correct
,#VALUE!,,,Dinosaurces,,Background,823C5CE59FCDBA8BA5676A19E651F8F5,Correct
,#VALUE!,,,Dinosaurces,,Background,924A59838B6EE24DEF5C3E9B42B7C636,Correct
,#VALUE!,,,Dinosaurces,,Background,50C6698B37E14078249104738821013B,Correct
,#VALUE!,,,Dinosaurces,,Background,043414856CB0D482659583F6225BBB05,Correct
,#VALUE!,,,Dinosaurces,,Background,2E97380B65E23FD4832B87C1D1B93744,Correct
,#VALUE!,,,Dancing,,Background,17DA10D89AEECCB170CA486C7CB92CE2,Correct
,#VALUE!,,,Dancing,,Background,0737FBC891885184F91D3A207A86F88D,Correct
,#VALUE!,,,Dancing,,Background,29081A965B3D4BBF483FF2529A7CBD86,Correct
,#VALUE!,,,Dancing,,Background,FDE4856BC5F029C71A5B2CBD5BE9005C,Correct
,#VALUE!,,,Dancing,,Background,C36C530D222964DE967A69E5DEF4E816,Correct
,#VALUE!,,,Dancing,,Background,00D15179B9A365FF85943B4560F52DC7,Correct
,#VALUE!,,,Dancing,,Background,7C0B117FC012FC822F6211D2E0AA20AD,Correct
,#VALUE!,,,Dancing,,Background,DA17AAD5097DC6536D5C41CCFBEF8CB4,Correct
,#VALUE!,,,Dancing,,Background,29E73C031410482DF02D27080F015351,Correct
,#VALUE!,,,Dancing,,Background,EFA10722A8070DBA5013E9200FCE3294,Correct
,#VALUE!,,,Dancing,,Background,1B1AAD093A8D5B647E3AA1C26FA40590,Correct
,#VALUE!,,,Dancing,,Background,C0818001B1502642604F034EC1C223C9,Correct
,#VALUE!,,,Dancing,,Background,73E4476254781BBC7D322CAAA6941148,Correct
,#VALUE!,,,Magic,,Background,7C85872774A850993168D9827675D3DA,Correct
,#VALUE!,,,Magic,,Background,69AD872A0A1D5AB8982533DA50D4159B,Correct
,#VALUE!,,,Magic,,Background,75DB57621B7837DE91C8C2C40BDA9BB8,Correct
,#VALUE!,,,Magic,,Background,BC37DFDB1B603F19D3CD466BD1F1A432,Correct
,#VALUE!,,,Magic,,Background,FFCE725B2FED63D1858E71A71061ECC5,Correct
,#VALUE!,,,Magic,,Background,DC2C4AB677B5230B6866207D8720B4EB,Correct
,#VALUE!,,,Magic,,Background,DE7DECD1D431BC5A30E3CEFA72192DB1,Correct
,#VALUE!,,,Magic,,Background,508702952E11F19A837208F3226A3139,Correct
,#VALUE!,,,Magic,,Background,2CF33F6443DBEA0C8564FC34DC0BD7A5,Correct
,#VALUE!,,,Magic,,Background,412A5AF3534A6AA3C030D17DBDFB79EB,Correct
,#VALUE!,,,Magic,,Background,DBAF55BE1ADAD160DDFBF4C89FCCB73E,Correct
,#VALUE!,,,Magic,,Background,C5FC66996F74964FE8AF002FC2B2BF5E,Correct
,#VALUE!,,,Magic,,Background,EC1FCAC54495E429B46DCC68C4884EC4,Correct
,#VALUE!,,,Magic,,Background,11879209EB8FB4CD6519A584DED0CAF0,Correct
,#VALUE!,,,Space,,Background,BAA478E09C13E96E4122FB1393ACD214,Correct
,#VALUE!,,,Space,,Background,1CB1672A8C138117E65C0BBA6D5B9EED,Correct
,#VALUE!,,,Space,,Background,18F30A89F39972B9B0EFF689544C5919,Correct
,#VALUE!,,,Space,,Background,D64EC111993B073B81467C0CC9F9EE4E,Correct
,#VALUE!,,,Space,,Background,BD4A14E027F374BAB6D9D79B9E50FCA8,Correct
,#VALUE!,,,Cars,,Background,D534ED1796CA991325CC15C66C5B4D3C,Correct
,#VALUE!,,,Cars,,Background,84CC99B12A485703299A7C5495F9DBC6,Correct
,#VALUE!,,,Cars,,Background,F535AE8DDD80D2A9C8A471969E19ADC3,Correct
,#VALUE!,,,Cars,,Background,B3A968A202FFDF8AC3924C786CB0F67D,Correct
,#VALUE!,,,Cars,,Background,808FBB34CEC9FE10658989EE502B3CDC,Correct
,#VALUE!,,,Drawing,,Background,2D8EBA0547612CEF29F0E823073DA1F2,Correct
,#VALUE!,,,Drawing,,Background,12A2123C2BB4E2ABC46A4CAD7F3A514B,Correct
,#VALUE!,,,Drawing,,Background,0398B00FC708702DE57BB02658A7417B,Correct
,#VALUE!,,,Drawing,,Background,17B112326BBF07F0DEE071A0CB5CDBE5,Correct
,#VALUE!,,,Drawing,,Background,A6DB91A045DF3DA382F3E7302B524ACF,Correct
,#VALUE!,,,Drawing,,Background,ACC4F9602FC7DF7CD9AAC608FC2B7D5D,Correct
,#VALUE!,,,Drawing,,Background,3B9F5FAF3F29C30B219E2B868EE29305,Correct
,#VALUE!,,,Drawing,,Background,C778193129EE47D8205DF3DC0326DC5B,Correct
,#VALUE!,,,Drawing,,Background,B2680AEFF60D57EA136FE4A9897102BA,Correct
,#VALUE!,,,Drawing,,Background,D8B280F39AB56EBCB453DCAE638B64E2,Correct
,#VALUE!,,,Drawing,,Background,937753703A030748DC54CBFE02189B08,Correct
,#VALUE!,,,Builging Blocks,,Background,BDD62B07360FD4B805F8DEDDCFF5A55A,Correct
,#VALUE!,,,Builging Blocks,,Background,DE2C2FE49A94F9A486A446EF0657EB95,Correct
,#VALUE!,,,Builging Blocks,,Background,F5EBAA2179EE21A3BB528EF820EB5670,Correct
,#VALUE!,,,Builging Blocks,,Background,93D9984561EB36399135245422FA9D0B,Correct
,#VALUE!,,,Builging Blocks,,Background,176D2BB4FB0AFAAE0DC6B84E7B83079A,Correct
,#VALUE!,,,Builging Blocks,,Background,0C8586D9AD070CD46106BCCD1517D3E6,Correct
,#VALUE!,,,Builging Blocks,,Background,90EF32FEBDB06A3133AB31F04DB35F82,Correct
,#VALUE!,,,Builging Blocks,,Background,FEBAF6328887387581A74772D847A2C1,Correct
,#VALUE!,,,Builging Blocks,,Background,1D38E803E94C5FE2B67192A3965BDD1C,Correct
,#VALUE!,,,Builging Blocks,,Background,B2BEF99502327DD92E116E4F8EF034F1,Correct
,#VALUE!,,,Builging Blocks,,Background,C163BD3F8C2AA76220BD5D9F52C5F599,Correct
